Date,Price,Dividend,Earnings
1921.11,102.3251649,6.727952063,4.819138434
1921.12,106.5609968,6.705616763,4.227454046
1922.01,108.933926,6.927003899,4.824429902
1922.02,111.3215189,6.988185967,5.32283992
1922.03,116.8830377,7.135301722,5.889455389
1922.04,123.9805865,7.198726626,6.392324272
1922.05,128.8129602,7.260641413,6.896703272
1922.06,127.6048668,7.324066317,7.399572156
1922.07,127.7459908,7.34351806,7.855402699
1922.08,134.1465834,7.494281949,8.457463533
1922.09,137.6407753,7.558088931,8.963361747
1922.1,139.8368126,7.576255817,9.412557805
1922.11,132.0992619,7.592705304,9.85790742
1922.12,131.0191604,7.610452367,10.29649438
1923.01,133.6003899,7.681271854,10.72105601
1923.02,139.3046762,7.705289902,11.08282785
1923.03,141.5563682,7.730809077,11.44610082
1923.04,135.7943462,7.71043282,11.73949584
1923.05,129.3776902,7.734308749,12.09912702
1923.06,123.7212018,7.714031765,12.38695485
1923.07,118.1771727,7.649259427,12.59774526
1923.08,119.4581842,7.717588617,13.02684125
1923.09,119.4967689,7.697644622,13.30592856
1923.1,117.0567448,7.677931194,13.58178943
1923.11,120.5553275,7.701255078,13.93310544
1923.12,124.6370072,7.726036705,14.28587919
1924.01,128.718687,7.750818332,14.22465399
1924.02,130.0535387,7.819340718,14.24724053
1924.03,128.3069386,7.890139327,14.26861645
1924.04,126.09475,7.961770862,14.29024384
1924.05,125.6497097,7.985506344,14.22942167
1924.06,128.0232579,8.010725294,14.16711603
1924.07,133.1737535,7.988950418,14.02232612
1924.08,138.5558782,8.059679726,14.04398821
1924.09,136.4182968,8.037618567,13.89991835
1924.1,133.8657055,8.015813933,13.75752371
1924.11,141.3434174,8.039273422,13.69740877
1924.12,148.1066659,8.01758526,13.5570078
1925.01,154.2291855,8.078810457,13.94622512
1925.02,156.4454631,8.185895224,14.41732182
1925.03,151.4594743,8.199803107,14.72320202
1925.04,150.7272128,8.309057538,15.2046809
1925.05,154.6665084,8.320795757,15.49580569
1925.06,155.6369486,8.286226429,15.70780314
1925.07,158.1527373,8.252438328,15.91500969
1925.08,160.2899364,8.310855105,16.28545754
1925.09,163.994415,8.370696681,16.67015339
1925.1,169.4086528,8.430538257,17.05484924
1925.11,171.7690706,8.34747245,17.13487547
1925.12,175.5464341,8.45327933,17.6109986
1926.01,178.2233059,8.558945321,17.5969098
1926.02,178.5050818,8.664611313,17.58282101
1926.03,167.3234829,8.819548525,17.6816009
1926.04,161.7394112,8.875943296,17.56873221
1926.05,163.7814955,9.032067767,17.653265
1926.06,172.5432116,9.189956356,17.73875297
1926.07,181.8646566,9.403065643,17.92707074
1926.08,190.1566805,9.565808621,18.01560624
1926.09,191.9522366,9.619228071,17.89824909
1926.1,186.5629142,9.672040483,17.79655449
1926.11,187.9310455,9.724256144,17.68176099
1926.12,192.2054438,9.831116102,17.66751299
1927.01,193.1051029,10.04002427,17.71090831
1927.02,197.9832511,10.19338364,17.653265
1927.03,202.1889228,10.3499737,17.60953272
1927.04,207.1452483,10.44764247,17.44918101
1927.05,213.0566466,10.48325663,17.18946822
1927.06,213.3580486,10.46013267,16.83651491
1927.07,221.8684503,10.73919102,16.9681259
1927.08,235.0347491,10.89839857,16.90549381
1927.09,246.941626,10.93307081,16.66199991
1927.1,241.7540724,10.96734452,16.40681115
1927.11,248.6909173,11.1269506,16.3412965
1927.12,254.5218884,11.22461936,16.1809448
1928.01,255.5423084,11.32228813,16.51622564
1928.02,255.4340433,11.55204885,17.03385219
1928.03,269.1496126,11.65085994,17.35830652
1928.04,286.1097251,11.74967103,17.69750877
1928.05,293.2436047,11.77812938,17.91718424
1928.06,280.505514,11.94581842,18.36116535
1928.07,282.5702234,12.04462951,18.7003676
1928.08,291.7139363,12.14196581,19.02482193
1928.09,308.6041454,12.09926503,19.1255852
1928.1,316.703093,12.2678462,19.57401061
1928.11,338.1098762,12.36461659,19.89657858
1928.12,341.4144401,12.53573538,20.35213509
1929.01,366.6333901,12.68321462,20.63234564
1929.02,368.5506202,12.83069386,20.9125562
1929.03,377.2458226,13.05451529,21.33226476
1929.04,377.2396781,13.2809855,21.74201784
1929.05,380.6577982,13.35120882,21.89598247
1929.06,385.658212,13.42061082,22.04814635
1929.07,415.1651422,13.41123353,22.07022561
1929.08,438.7805751,13.5570078,22.34719673
1929.09,456.2734884,13.70278208,22.62416786
1929.1,408.0222026,13.84855636,22.91571642
1929.11,300.003463,13.99433064,23.19268754
1929.12,313.770657,14.22231483,23.60611017
1930.01,320.1774295,14.3172846,22.96251763
1930.02,342.2359862,14.41485513,22.29651874
1930.03,357.2435876,14.51208809,21.63756065
1930.04,377.6908629,14.43859061,20.72404303
1930.05,357.2435876,14.53745627,20.0408579
1930.06,323.0427405,14.63599777,19.36455089
1930.07,319.946438,14.8244888,18.79267539
1930.08,317.75877,14.92808998,18.08122294
1930.09,315.6926392,14.85031544,17.16711657
1930.1,273.8930812,14.95254472,16.46109645
1930.11,255.5725299,15.05755844,15.73108893
1930.12,242.947773,15.35066522,15.19402578
1931.01,253.458378,15.33280438,14.90931635
1931.02,276.2840382,15.31288219,14.61735318
1931.03,283.3898676,15.19603397,14.22607436
1931.04,258.0468045,15.07767804,13.82974677
1931.05,236.2010154,15.05390002,13.51603856
1931.06,231.6469116,15.03116225,13.1940202
1931.07,239.3295056,14.80903508,12.69298146
1931.08,232.1479503,14.58523777,12.19194272
1931.09,198.8934523,14.45886467,11.76884333
1931.1,173.4860654,14.33079528,11.34006477
1931.11,178.2482248,14.29588506,10.97967891
1931.12,145.7862589,14.16406781,10.53668459
1932.01,146.3757238,13.99034478,10.46321891
1932.02,147.1999706,13.71302763,10.31472941
1932.03,148.791805,13.33001643,10.08758
1932.04,113.9388532,12.94149427,9.857162255
1932.05,101.4280398,12.64076859,9.695489755
1932.06,88.45175846,12.23860809,9.45710625
1932.07,92.9021614,11.74350076,9.147432379
1932.08,140.6656989,11.33358294,8.905091456
1932.09,155.4541246,10.91566493,8.657251493
1932.1,135.0067098,10.49146243,8.405684613
1932.11,134.6921193,10.06274316,8.15221664
1932.12,131.2925489,9.625553435,7.892953817
1933.01,138.6064771,9.677038953,8.064199128
1933.02,124.1090059,9.730146063,8.240837992
1933.03,124.6936972,9.707294246,8.356279067
1933.04,137.9036234,9.607219048,8.406316667
1933.05,177.533402,9.507143849,8.456354266
1933.06,206.3188114,9.332997244,8.439412402
1933.07,216.1899302,8.951764695,8.229848187
1933.08,203.8531792,8.78842197,8.215264015
1933.09,202.1337053,8.692895644,8.263027178
1933.1,182.4552822,8.597369318,8.310790341
1933.11,186.8494932,8.501842992,8.358553504
1933.12,190.4794936,8.406316667,8.406316667
1934.01,201.3694947,8.421600879,8.48655878
1934.02,214.6454992,8.375346026,8.500492695
1934.03,203.6477617,8.39051532,8.580131485
1934.04,207.0608526,8.405684613,8.659770274
1934.05,186.0134583,8.422750068,8.737512902
1934.06,187.0719127,8.374949813,8.751352052
1934.07,178.2264601,8.390005903,8.830396522
1934.08,171.2630187,8.406944004,8.907558981
1934.09,164.6649088,8.298147151,8.854447518
1934.1,167.1922981,8.37455947,8.998494974
1934.11,171.8624741,8.391372104,9.075085859
1934.12,174.2742366,8.469050373,9.221854851
1935.01,171.7113801,8.344505515,10.56970699
1935.02,165.3037745,8.283596715,11.96519526
1935.03,154.8112186,8.283596715,13.43783467
1935.04,165.2023971,8.162661406,13.82778785
1935.05,178.1773641,8.101733884,14.31509838
1935.06,186.2888861,8.099516788,14.91047409
1935.07,196.0451223,8.099516788,14.60366807
1935.08,209.298877,8.099516788,14.29688047
1935.09,213.7167953,8.099516788,13.99007445
1935.1,219.423273,8.283596715,13.99007445
1935.11,238.3008029,8.406316667,13.8886971
1935.12,238.3008029,8.589062681,13.8886971
1936.01,251.4585159,8.771808696,14.07144312
1936.02,265.8954511,8.95455471,14.25418913
1936.03,273.5427715,9.20399635,14.54231423
1936.04,273.9109314,9.510802365,15.09455401
1936.05,259.3686172,9.817589971,15.6467938
1936.06,268.4538953,10.0510308,16.08164928
1936.07,282.307095,10.34158381,16.32881655
1936.08,285.8748118,10.62798607,16.57245286
1936.09,289.1172482,10.98825679,16.93272357
1936.1,304.2486182,11.6487591,17.41309053
1936.11,312.71498,12.3092434,17.89343947
1936.12,307.3109193,12.96974571,18.37380643
1937.01,314.6108727,13.0566195,18.78006915
1937.02,323.9114784,13.2354773,19.31664255
1937.03,321.2752151,13.31986796,19.71340458
1937.04,299.9820556,13.75579091,19.92826119
1937.05,284.5888455,14.18565938,20.14013368
1937.06,273.9058181,14.71105417,20.49039688
1937.07,288.1917252,14.20378223,20.63901476
1937.08,291.1484297,13.79794846,20.9287718
1937.09,248.2166517,13.30040514,21.07336918
1937.1,212.1155521,13.47313767,20.55517158
1937.11,194.7946483,13.73997966,20.17516
1937.12,192.9950201,14.01052778,19.78987049
1938.01,200.8636088,14.08945441,19.12146965
1938.02,197.4590128,14.07015301,18.30305539
1938.03,184.4023933,13.95090851,17.34920674
1938.04,175.6446588,13.61587094,16.04303504
1938.05,178.5000858,13.47394841,14.96444201
1938.06,182.6138152,13.2354773,13.77205071
1938.07,218.9219489,12.75851721,12.8777617
1938.08,220.1739535,12.28157499,11.9834727
1938.09,210.1579167,11.80461489,11.08918369
1938.1,235.2567764,10.98825679,11.28848839
1938.11,235.4369118,10.08758,11.40856661
1938.12,228.5917682,9.186903214,11.52866286
1939.01,225.1691964,9.246942329,11.94897269
1939.02,224.9748058,9.373956288,12.4582883
1939.03,224.7933745,9.434427338,12.88162194
1939.04,197.9139337,9.563702,13.27954981
1939.05,205.2237743,9.624629521,13.58411432
1939.06,208.8786946,9.685538768,13.8886971
1939.07,213.995583,9.868284783,14.19327988
1939.08,210.8889007,10.0510308,14.49784439
1939.09,228.4014124,10.01603688,14.48748191
1939.1,232.3746107,10.44785071,15.13137
1939.11,228.2314975,10.80812143,15.67177607
1939.12,222.8274368,11.16839214,16.21218214
1940.01,223.1604928,11.30921134,16.87311043
1940.02,220.1254064,11.28848839,17.29299429
1940.03,218.8644589,11.3485275,17.83340036
1940.04,221.0260832,11.46862374,18.133686
1940.05,190.5832079,11.58870197,18.4337915
1940.06,172.955494,11.62575709,18.60121135
1940.07,179.9552218,11.82889446,18.97419757
1940.08,183.7380643,11.94897269,19.21449814
1940.09,191.4838846,12.06906893,19.45461857
1940.1,193.2852382,12.06906893,19.27448321
1940.11,197.7886221,12.06906893,19.09434786
1940.12,188.3372649,11.9834727,18.78006915
1941.01,188.6949805,12.043086,18.8396288
1941.02,176.8903656,12.10271719,18.8993673
1941.03,176.7102482,12.07668028,18.82541338
1941.04,170.0074671,12.05100752,18.87012343
1941.05,165.1490962,12.02570885,18.9142125
1941.06,167.4401034,11.83746633,18.69976565
1941.07,176.0179776,11.89464644,19.27156674
1941.08,172.8090466,11.79141627,19.57718315
1941.09,171.0212238,11.69090397,19.87453675
1941.1,162.027633,11.59301945,19.44990915
1941.11,153.4425724,11.57233749,19.15985162
1941.12,142.5277432,11.55190613,18.87353677
1942.01,143.4428175,11.2976559,17.99058854
1942.02,138.0657706,11.11975332,17.23826962
1942.03,128.9318819,10.87567219,16.3923175
1942.04,122.8053217,10.65148199,15.97722298
1942.05,122.6909653,10.36607147,15.47174847
1942.06,128.8796647,10.21135399,15.1623135
1942.07,132.8608098,9.944062646,14.86483338
1942.08,131.2913821,9.679995915,14.57094379
1942.09,132.6669612,9.476211515,14.36715939
1942.1,140.7428826,9.211712275,14.64813263
1942.11,142.1568193,9.006767857,15.01127976
1942.12,142.0617775,8.804248817,15.37012929
1943.01,150.5675772,8.804248817,15.56904562
1943.02,159.5210506,8.804248817,15.76811118
1943.03,162.3103352,8.650686337,15.68853285
1943.04,165.8073494,8.551253161,15.65314138
1943.05,171.3447517,8.502388857,15.70780314
1943.06,174.3710257,8.502388857,15.85191143
1943.07,178.9965704,8.599560494,15.84634173
1943.08,171.1390017,8.697870081,15.84085341
1943.09,173.7788566,8.696189655,15.65314138
1943.1,172.1845552,8.744496989,14.97672276
1943.11,164.213048,8.792818816,14.3004056
1943.12,166.3870954,8.841126149,13.62403046
1944.01,171.7497457,8.889433483,13.57572313
1944.02,170.5902537,8.93775531,13.5274013
1944.03,175.373158,8.986062644,13.47909397
1944.04,171.3447517,8.982745006,13.35403928
1944.05,174.3710257,9.030790708,13.30599358
1944.06,181.5477821,9.027237784,13.18263295
1944.07,185.2239266,9.023725006,13.01316342
1944.08,182.5168076,9.071227819,12.91818629
1944.09,179.5247288,9.118716384,12.82319492
1944.1,183.9416071,9.118716384,12.96567486
1944.11,182.6592876,9.118716384,13.1081548
1944.12,185.6001376,9.06748764,13.17619298
1945.01,191.1256379,9.114709416,13.31787247
1945.02,197.5012152,9.161945359,13.45955197
1945.03,197.3595357,9.209167135,13.60123146
1945.04,202.318318,9.209167135,13.79013273
1945.05,208.7959994,9.157719274,13.90095293
1945.06,210.2508041,9.056529006,13.93312155
1945.07,205.9315365,9.1029681,13.88668245
1945.08,206.6281925,9.149421127,13.84022943
1945.09,220.7006453,9.195860221,13.79379033
1945.1,229.8965055,9.195860221,13.65445912
1945.11,237.4203912,9.195860221,13.5151279
1945.12,240.1342876,9.145333516,13.3023033
1946.01,249.6953181,9.237715242,13.02517198
1946.02,251.7715064,9.381630531,12.81847182
1946.03,241.5782478,9.370975956,12.4027623
1946.04,255.7530473,9.320046739,12.06123696
1946.05,254.915873,9.269668108,11.72340378
1946.06,250.5711717,9.170527273,11.3282984
1946.07,229.900024,8.703505435,10.91123345
1946.08,220.9779282,8.572782544,10.90323825
1946.09,186.5460566,8.529938971,11.00238505
1946.1,178.8363041,8.446735692,11.47785949
1946.11,173.9278758,8.327380169,11.87930944
1946.12,177.4710295,8.328118372,12.43352884
1947.01,178.4094091,8.367213609,13.25461093
1947.02,185.3299581,8.406320577,14.07569302
1947.03,174.5750146,8.291161644,14.6246879
1947.04,168.1263333,8.444697836,15.27727141
1947.05,165.1323027,8.598245543,15.92973977
1947.06,170.1132809,8.712000909,16.50694909
1947.07,179.1454241,8.747113288,16.77480491
1947.08,173.2822076,8.742569333,16.9620416
1947.09,165.1292987,8.662161087,16.99537935
1947.1,169.4055554,8.844910756,17.21467457
1947.11,166.7070851,8.988568727,17.35849805
1947.12,161.9832558,9.05295641,17.35149979
1948.01,157.8046534,8.973828169,17.48652198
1948.02,151.3137,9.085979889,17.99313059
1948.03,154.1158056,9.160729701,18.42923269
1948.04,163.1814412,9.006767857,18.64930756
1948.05,170.4125701,8.969082636,19.09887008
1948.06,176.0094353,8.894650415,19.46358797
1948.07,169.7111307,8.854197639,19.94777602
1948.08,164.0775767,8.886674188,20.58689796
1948.09,162.2247559,8.955300612,21.30743939
1948.1,167.3339346,9.198715369,22.15267709
1948.11,159.3379114,9.483158884,23.10003715
1948.12,158.9526351,9.731793983,23.96323465
1949.01,161.40128,9.947478225,24.37831833
1949.02,156.5058368,10.20766671,24.90106408
1949.03,157.9893044,10.38427353,25.21895
1949.04,157.1172241,10.48151266,25.1838123
1949.05,156.6117987,10.66687412,25.36019731
1949.06,147.4095111,10.76289916,25.32446862
1949.07,157.0597899,10.92470017,25.50274299
1949.08,162.0158595,10.94936874,25.36019731
1949.09,163.4483412,10.9739364,25.21895
1949.1,169.084015,11.4212049,25.18351578
1949.11,170.7047414,11.72649386,24.83038744
1949.12,176.7463699,12.18203517,24.79151017
1950.01,181.1471813,12.3411883,25.07589953
1950.02,184.6885657,12.44850298,25.25468579
1950.03,185.4020265,12.50261504,25.32580996
1950.04,190.6381644,12.609475,25.93138534
1950.05,196.2183283,12.66267954,26.42488401
1950.06,198.5727408,12.71543697,26.9143416
1950.07,181.8694402,13.01057141,27.20716598
1950.08,191.2696496,13.35327835,27.60592881
1950.09,197.2039205,13.74639488,28.11292787
1950.1,203.6994051,14.11307801,28.29443171
1950.11,202.4663071,14.53234336,28.5882834
1950.12,199.229705,14.8287426,28.6487272
1951.01,210.5881612,14.76073086,28.1645035
1951.02,215.8820623,14.75190821,27.80296016
1951.03,211.428639,14.85767597,27.66264671
1951.04,214.2633271,14.98797388,27.30420527
1951.05,213.5334261,15.05999745,26.84182351
1951.06,209.8333485,15.18979228,26.48476602
1951.07,213.5334261,15.05999745,25.80317278
1951.08,222.8809905,14.93010525,25.12157954
1951.09,226.8739257,14.68689808,24.2527067
1951.1,224.8529282,14.27787218,23.93557496
1951.11,216.9402858,13.81950697,23.5312864
1951.12,222.7832526,13.41838472,23.22046717
1952.01,230.2061889,13.45007494,23.09361109
1952.02,227.7376663,13.58438399,23.14131126
1952.03,228.3130036,13.61631521,23.01349049
1952.04,226.7794973,13.66026458,22.73526553
1952.05,226.683971,13.75579091,22.54421288
1952.06,232.01434,13.79904811,22.26880868
1952.07,236.8881146,13.69568446,22.16500127
1952.08,237.8326446,13.69568446,22.22790697
1952.09,234.0545247,13.69568446,22.29090712
1952.1,229.1429689,13.56977861,22.41681296
1952.11,236.4158496,13.44377832,22.54281326
1952.12,245.9556022,13.31787247,22.6687191
1953.01,248.2075605,13.36793966,22.84874793
1953.02,246.0988857,13.41838472,23.03013547
1953.03,246.406207,13.36793966,23.0383641
1953.04,234.2707724,13.39951075,23.29121725
1953.05,234.6212427,13.38087262,23.45579592
1953.06,225.3708405,13.36227948,23.61924049
1953.07,228.5702595,13.36227948,23.74467653
1953.08,228.6580634,13.31260558,23.78146985
1953.09,218.1579801,13.31260558,23.90643959
1953.1,223.8882339,13.35670315,23.69339033
1953.11,229.6893216,13.50010706,23.65640636
1953.12,232.7830961,13.59385781,23.53143662
1954.01,238.6893929,13.65638955,23.65640636
1954.02,243.9394346,13.71882755,23.78146985
1954.03,249.0957255,13.78135929,23.90643959
1954.04,259.9998465,13.7700172,24.21517933
1954.05,269.3458861,13.65638955,24.34397431
1954.06,271.5021532,13.59385781,24.5626948
1954.07,282.4709901,13.65638955,24.59391379
1954.08,288.0960348,13.71882755,24.62522654
1954.09,295.9462603,13.83278228,24.7484472
1954.1,302.8156011,14.05231888,25.18761451
1954.11,314.6722716,14.27194959,25.62668773
1954.12,330.3021279,14.54576142,26.16347996
1955.01,336.2526667,14.60876157,26.76165079
1955.02,347.4925732,14.67166727,27.35991607
1955.03,344.7534363,14.73466742,27.95808689
1955.04,356.6545139,14.76612026,28.77671101
1955.05,355.1432659,14.79766756,29.59524068
1955.06,375.7340191,14.82912041,30.41386479
1955.07,401.7152894,14.93065351,30.99041963
1955.08,399.2686748,15.08742504,31.68055313
1955.09,415.6907967,15.18762045,32.25025576
1955.1,394.7843809,15.25015219,32.81276022
1955.11,421.409592,15.31259019,33.37526468
1955.12,426.9342394,15.43249179,34.06440261
1956.01,415.4539711,15.71479347,34.28393922
1956.02,418.0887868,15.99709515,34.50356992
1956.03,446.883558,16.27939683,34.72310653
1956.04,450.4723225,16.43759911,34.31277212
1956.05,434.6999752,16.59472292,33.90547722
1956.06,429.0003002,16.68901103,33.37802206
1956.07,448.970942,16.6898827,32.70483635
1956.08,447.9365881,16.87424886,32.39360271
1956.09,431.1151891,16.93535328,31.84582737
1956.1,424.0451811,16.56811651,31.57715167
1956.11,419.643328,16.26237113,31.42437069
1956.12,424.3362457,15.89890326,31.15819547
1957.01,415.1075719,15.86847605,31.12776826
1957.02,395.764533,15.78078072,30.98498524
1957.03,399.4209959,15.69380701,30.84332014
1957.04,407.2092106,15.63755681,30.79306107
1957.05,421.3366004,15.58170839,30.74307093
1957.06,426.7477126,15.52625747,30.69352633
1957.07,432.2866659,15.50564417,30.62516215
1957.08,408.4935223,15.59475707,30.77362424
1957.09,391.9185233,15.68386996,30.92217544
1957.1,367.5015894,15.77298286,30.62516215
1957.11,358.3044481,15.80624331,30.22127081
1957.12,358.1268498,15.89504243,29.92530335
1958.01,362.5885399,15.72507346,29.03997364
1958.02,363.8230339,15.66634682,28.36399996
1958.03,368.739578,15.49914635,27.49566076
1958.04,369.4707069,15.32919477,26.78968045
1958.05,381.3384481,15.21278619,26.17884083
1958.06,390.5010424,15.09646488,25.56800121
1958.07,399.8508003,15.0444081,25.33487021
1958.08,416.2435692,15.09646488,25.27715429
1958.09,427.2386824,15.09646488,25.1316872
1958.1,444.6039801,15.15466917,25.16074571
1958.11,456.5499569,15.16032831,25.10302979
1958.12,466.768732,15.27099048,25.21895
1959.01,483.6820686,15.27633548,25.76967969
1959.02,477.9383708,15.3873118,26.49883353
1959.03,490.0679003,15.44551609,27.13873166
1959.04,496.5524293,15.45025927,27.88581048
1959.05,504.0311524,15.5081759,28.72638417
1959.06,497.9659337,15.51268746,29.46543986
1959.07,515.9520798,15.51716812,29.45089709
1959.08,513.0156267,15.57468805,29.53726336
1959.09,491.0379172,15.57894181,29.52252509
1959.1,488.9388265,15.58316663,29.30776527
1959.11,490.9117376,15.64029527,29.19333643
1959.12,506.6092473,15.69750969,29.07899337
1960.01,499.4729244,16.06670901,29.17823908
1960.02,478.4738201,16.32652521,29.07899337
1960.03,471.9546357,16.64107585,29.07899337
1960.04,476.4244351,16.61313292,28.61000115
1960.05,472.0645488,16.6416859,28.23949631
1960.06,487.8503639,16.6138353,27.77492466
1960.07,475.7520838,16.6138353,27.80329598
1960.08,481.4604272,16.6138353,27.8317525
1960.09,466.9765708,16.6138353,27.86012382
1960.1,454.7027461,16.50233305,27.67314312
1960.11,469.4279049,16.50233305,27.67314312
1960.12,480.6833423,16.50233305,27.67314312
1961.01,505.3945282,16.47415215,27.16537903
1961.02,526.1282287,16.44588661,26.65761493
1961.03,542.6305617,16.4177057,26.14985084
1961.04,557.1018384,16.4177057,25.98059614
1961.05,562.7718708,16.4177057,25.81134144
1961.06,555.3246641,16.4177057,25.64208674
1961.07,550.1093627,16.36432447,25.52720963
1961.08,571.7701072,16.47522796,25.66875823
1961.09,565.408859,16.47638067,25.63926583
1961.1,571.6295333,16.644507,26.03158863
1961.11,597.5209887,16.81263333,26.42382737
1961.12,603.0691577,16.98075967,26.81615017
1962.01,580.6242922,17.0368298,27.32052917
1962.02,588.3304548,17.0360291,27.73246661
1962.03,588.916942,17.09191296,28.23516993
1962.04,568.2614396,17.09101603,28.42000301
1962.05,526.0071724,17.14663133,28.69841354
1962.06,464.54642,17.20233013,28.97674056
1962.07,474.1661985,17.20107175,29.04756947
1962.08,487.0669815,17.2565035,29.21403119
1962.09,481.1510197,17.25507105,29.28384655
1962.1,465.9698755,17.39336049,29.6710072
1962.11,498.0742625,17.53156697,30.0580849
1962.12,519.6431013,17.66985641,30.44524556
1963.01,539.7187128,17.72518878,30.55582734
1963.02,546.8530211,17.78043819,30.66649207
1963.03,542.9929333,17.77729262,30.67616541
1963.04,568.5426236,17.91512865,31.03443987
1963.05,579.9531649,18.052882,31.39279702
1963.06,577.8106485,18.13127124,31.6473098
1963.07,567.3853018,18.09956648,31.87280977
1963.08,583.0752674,18.12700339,32.20139544
1963.09,598.4366474,18.15435814,32.52998111
1963.1,597.967506,18.28644078,32.5881237
1963.11,594.610438,18.47754802,32.75188312
1963.12,605.3364147,18.60815728,32.80911942
1964.01,623.944572,18.74420903,33.24437075
1964.02,631.6163561,18.88017916,33.67970369
1964.03,643.1240324,19.01623091,34.11495502
1964.04,652.428111,19.15228265,34.52302864
1964.05,658.7940595,19.28825278,34.93110227
1964.06,652.7640477,19.36164548,35.22517855
1964.07,674.8299096,19.46156913,35.49036074
1964.08,667.0819032,19.68705129,35.98443165
1964.09,676.3706172,19.78592862,36.24717251
1964.1,688.0475587,19.94810836,36.4634392
1964.11,690.6112462,20.04583205,36.56206189
1964.12,678.6484109,20.20749199,36.77763542
1965.01,696.107684,20.34223554,37.12787167
1965.02,701.199972,20.47689827,37.47818875
1965.03,699.6042903,20.54578994,37.70756741
1965.04,706.5321756,20.64098774,38.01580019
1965.05,717.0534573,20.80161799,38.44420108
1965.06,678.6770595,20.82957579,38.62649304
1965.07,677.639571,20.96261373,38.99895139
1965.08,690.249046,21.09557187,39.37132994
1965.09,713.3132123,21.22860981,39.74378829
1965.1,727.0535774,21.32075268,40.1752989
1965.11,733.099761,21.47986278,40.73218423
1965.12,727.4636112,21.57092579,41.15922972
1966.01,740.0730862,21.72953553,41.55575409
1966.02,730.4826486,21.75134438,41.69007672
1966.03,698.2742293,21.84071059,41.95301963
1966.04,715.1875604,21.83562876,42.00555759
1966.05,677.5543285,21.96570545,42.31786656
1966.06,669.8589003,22.02766312,42.49860093
1966.07,666.0906671,22.11507923,42.49718981
1966.08,621.9903112,22.13406315,42.3657537
1966.09,600.0876145,22.28830749,42.49431636
1966.1,591.2272381,22.10168848,42.33817116
1966.11,620.8154287,22.05063735,42.44042672
1966.12,623.4216424,21.99950957,42.54260562
1967.01,647.3374856,22.07616292,42.28712003
1967.02,669.6436085,22.15281626,42.03155778
1967.03,683.3571239,22.16210758,41.64947803
1967.04,693.0258888,22.09515257,41.21888807
1967.05,703.3200544,22.0286009,40.79089202
1967.06,692.4230026,21.96244895,40.36546652
1967.07,702.2798022,21.94705551,40.16910599
1967.08,711.3249509,21.93167869,39.97391776
1967.09,719.115357,21.91646845,39.77989137
1967.1,715.8589783,21.85143442,39.73668383
1967.11,691.3573689,21.78678521,39.69373195
1967.12,708.9575029,21.7225174,39.65103348
1968.01,702.8765419,21.66906848,39.68967226
1968.02,669.1870504,21.67944825,39.84395003
1968.03,655.0309783,21.68976749,39.99740175
1968.04,701.3653914,21.72443927,40.19878637
1968.05,715.4140975,21.75898316,40.39907664
1968.06,730.4047478,21.73044971,40.48113876
1968.07,724.7738352,21.7022433,40.46593696
1968.08,706.9231956,21.73635711,40.56648243
1968.09,727.8289558,21.7702047,40.66645499
1968.1,741.5657252,21.74209266,40.67416561
1968.11,750.8693023,21.77570845,40.7967809
1968.12,756.5685,21.8090638,40.91863437
1969.01,722.5654213,21.81864213,40.94537388
1969.02,715.0065433,21.76719427,40.85751676
1969.03,693.6957715,21.65616205,40.65769778
1969.04,703.7684945,21.60631804,40.48002738
1969.05,724.6983984,21.61624286,40.41496088
1969.06,683.1165855,21.56702555,40.24007322
1969.07,649.0453137,21.4955228,40.13561628
1969.08,641.9245165,21.42472489,40.03222043
1969.09,642.4374567,21.41231604,40.03763221
1969.1,645.8214756,21.3200192,39.57502322
1969.11,647.0173812,21.22877411,39.11741597
1969.12,609.4691073,21.13843024,38.66459708
1970.01,602.5194112,21.10472516,38.22872579
1970.02,578.4430742,21.01581379,37.69569368
1970.03,585.2512873,20.92776741,37.16824306
1970.04,563.0048708,20.78650665,36.63841808
1970.05,496.9309163,20.75447718,36.30398521
1970.06,491.3145439,20.66913943,35.87850619
1970.07,489.6356138,20.58467695,35.34966087
1970.08,503.8616882,20.60627472,35.00474323
1970.09,531.2706355,20.5225639,34.48305408
1970.1,540.0311704,20.31168797,33.81726779
1970.11,536.7305823,20.10300578,33.1582703
1970.12,570.5945848,19.89635754,32.50583254
1971.01,592.3918682,19.83299334,32.69592513
1971.02,613.7875274,19.7200812,32.80359662
1971.03,627.951855,19.60773363,32.91072975
1971.04,647.7685411,19.53789411,33.03827097
1971.05,635.7928834,19.42003079,33.08294452
1971.06,619.417166,19.25584852,33.04552069
1971.07,613.4339189,19.18790317,33.19154617
1971.08,601.0516417,19.12022907,33.33679402
1971.09,614.4028505,19.09964596,33.56345551
1971.1,599.8903779,19.01182032,34.0363335
1971.11,572.0817068,18.97075474,34.59127372
1971.12,608.5068787,18.83751253,34.97518613
1972.01,633.8485487,18.83751253,35.20019316
1972.02,642.3810024,18.74628971,35.25358852
1972.03,656.058192,18.70100882,35.39181147
1972.04,661.1618699,18.65594614,35.6306087
1972.05,652.9040661,18.61110012,35.86831848
1972.06,653.1526619,18.56646918,36.1048277
1972.07,645.2199141,18.49788917,36.27357742
1972.08,666.5008214,18.47390164,36.52742741
1972.09,655.333285,18.44996817,36.78013135
