id,date,shop,region,item,price,quote_date,year,month,quarter
4240570,37,106,Wales,394,1.55,199901,1999,1,1
4240571,37,101,Wales,394,1.5,199901,1999,1,1
4240572,37,121,Wales,394,1.9,199901,1999,1,1
4240573,37,133,Wales,394,1.7,199901,1999,1,1
4240574,37,178,Wales,394,1.65,199901,1999,1,1
4240575,37,173,Wales,394,1.55,199901,1999,1,1
4240576,37,173,Wales,394,1.49,199901,1999,1,1
4240577,37,199,Wales,394,1.77,199901,1999,1,1
4325700,38,13,London,394,2.5999999,199902,1999,2,1
4325701,38,11,London,394,1.5700001,199902,1999,2,1
4325702,38,35,London,394,2.0999999,199902,1999,2,1
4325703,38,35,London,394,1.76,199902,1999,2,1
4325704,38,26,London,394,1.78,199902,1999,2,1
4325705,38,23,London,394,2.3,199902,1999,2,1
4325706,38,55,London,394,1.91,199902,1999,2,1
4325707,38,55,London,394,1.95,199902,1999,2,1
4325708,38,51,London,394,1.75,199902,1999,2,1
4325709,38,25,London,394,2.3,199902,1999,2,1
4325710,38,25,London,394,1.85,199902,1999,2,1
4325711,38,34,London,394,1.5,199902,1999,2,1
4325712,38,28,London,394,2,199902,1999,2,1
4325713,38,32,London,394,1.5700001,199902,1999,2,1
4325714,38,30,London,394,1.84,199902,1999,2,1
4325715,38,30,London,394,1.9299999,199902,1999,2,1
4325716,38,30,London,394,2,199902,1999,2,1
4325717,38,54,London,394,2.3499999,199902,1999,2,1
4325718,38,86,London,394,2.05,199902,1999,2,1
4325719,38,86,London,394,1.99,199902,1999,2,1
4325720,38,70,London,394,1.95,199902,1999,2,1
4325721,38,66,London,394,1.8,199902,1999,2,1
4325722,38,66,London,394,2,199902,1999,2,1
4325723,38,24,London,394,2.4000001,199902,1999,2,1
4325724,38,24,London,394,1.8,199902,1999,2,1
4325725,38,72,London,394,2.0999999,199902,1999,2,1
4325726,38,72,London,394,1.2,199902,1999,2,1
4325727,38,72,London,394,2.0999999,199902,1999,2,1
4325728,38,41,London,394,1.8,199902,1999,2,1
4325729,38,96,London,394,2.1600001,199902,1999,2,1
4325730,38,36,London,394,1.9,199902,1999,2,1
4325731,38,78,London,394,1.9,199902,1999,2,1
4325732,38,89,London,394,1.9,199902,1999,2,1
4325733,38,83,London,394,2,199902,1999,2,1
4325734,38,69,London,394,1.7,199902,1999,2,1
4325735,38,69,London,394,1.25,199902,1999,2,1
4325736,38,44,London,394,1.9299999,199902,1999,2,1
4325737,38,56,London,394,2.0899999,199902,1999,2,1
4325738,38,56,London,394,2.03,199902,1999,2,1
4325739,38,21,London,394,1.77,199902,1999,2,1
4325740,38,77,London,394,1.95,199902,1999,2,1
4325741,38,77,London,394,1.75,199902,1999,2,1
4325742,38,98,London,394,2.25,199902,1999,2,1
4325743,38,59,London,394,2.0999999,199902,1999,2,1
4325744,38,67,London,394,1.9,199902,1999,2,1
4325745,38,60,London,394,2,199902,1999,2,1
4325746,38,73,London,394,2.2,199902,1999,2,1
4325747,38,48,London,394,1.84,199902,1999,2,1
4325748,38,104,London,394,1.78,199902,1999,2,1
4325749,38,104,London,394,1.75,199902,1999,2,1
4325750,38,94,London,394,2.1500001,199902,1999,2,1
4325751,38,94,London,394,2.1500001,199902,1999,2,1
4325752,38,108,London,394,1.4,199902,1999,2,1
4325753,38,108,London,394,1.95,199902,1999,2,1
4325754,38,108,London,394,2.3099999,199902,1999,2,1
4325755,38,120,London,394,2.02,199902,1999,2,1
4325756,38,102,London,394,1.8200001,199902,1999,2,1
4325757,38,107,London,394,1.5,199902,1999,2,1
4325758,38,105,London,394,1.2,199902,1999,2,1
4325759,38,105,London,394,2.05,199902,1999,2,1
4325760,38,115,London,394,1.64,199902,1999,2,1
4325761,38,109,London,394,2.0599999,199902,1999,2,1
4325762,38,143,London,394,2.1900001,199902,1999,2,1
4325763,38,154,London,394,1.9,199902,1999,2,1
4325764,38,138,London,394,1.85,199902,1999,2,1
4325765,38,168,London,394,2.01,199902,1999,2,1
4325766,38,208,London,394,1.9,199902,1999,2,1
4325767,38,185,London,394,1.88,199902,1999,2,1
4325768,38,213,London,394,1.75,199902,1999,2,1
4325769,38,242,London,394,2.0999999,199902,1999,2,1
4326155,38,50,Wales,394,1.3,199902,1999,2,1
4326156,38,26,Wales,394,1.55,199902,1999,2,1
4326157,38,23,Wales,394,1.66,199902,1999,2,1
4326158,38,20,Wales,394,1.42,199902,1999,2,1
4326159,38,17,Wales,394,1.75,199902,1999,2,1
4326160,38,39,Wales,394,1.66,199902,1999,2,1
4326161,38,18,Wales,394,1.66,199902,1999,2,1
4326162,38,82,Wales,394,1.5700001,199902,1999,2,1
4326163,38,30,Wales,394,1.45,199902,1999,2,1
4326164,38,70,Wales,394,1.6,199902,1999,2,1
4326165,38,24,Wales,394,1.6,199902,1999,2,1
4326166,38,33,Wales,394,1.6,199902,1999,2,1
4326167,38,44,Wales,394,1.8,199902,1999,2,1
4326168,38,40,Wales,394,1.9,199902,1999,2,1
4326169,38,64,Wales,394,1.72,199902,1999,2,1
4326170,38,63,Wales,394,1.6,199902,1999,2,1
4326171,38,98,Wales,394,1.46,199902,1999,2,1
4326172,38,31,Wales,394,1.75,199902,1999,2,1
4326173,38,73,Wales,394,1.63,199902,1999,2,1
4326174,38,62,Wales,394,1.61,199902,1999,2,1
4326175,38,106,Wales,394,1.6,199902,1999,2,1
4326176,38,101,Wales,394,1.5,199902,1999,2,1
4326177,38,121,Wales,394,1.9,199902,1999,2,1
4326178,38,133,Wales,394,1.7,199902,1999,2,1
4326179,38,178,Wales,394,1.65,199902,1999,2,1
4326180,38,173,Wales,394,1.49,199902,1999,2,1
4326181,38,173,Wales,394,1.55,199902,1999,2,1
4326182,38,199,Wales,394,1.77,199902,1999,2,1
4429890,39,13,London,394,2.5999999,199903,1999,3,1
4429891,39,11,London,394,1.5700001,199903,1999,3,1
4429892,39,35,London,394,1.76,199903,1999,3,1
4429893,39,35,London,394,2.0999999,199903,1999,3,1
4429894,39,26,London,394,1.78,199903,1999,3,1
4429895,39,23,London,394,2.3,199903,1999,3,1
4429896,39,55,London,394,1.95,199903,1999,3,1
4429897,39,55,London,394,1.91,199903,1999,3,1
4429898,39,51,London,394,1.75,199903,1999,3,1
4429899,39,25,London,394,1.85,199903,1999,3,1
4429900,39,25,London,394,2.3,199903,1999,3,1
4429901,39,34,London,394,1.5,199903,1999,3,1
4429902,39,28,London,394,2,199903,1999,3,1
4429903,39,32,London,394,1.5700001,199903,1999,3,1
4429904,39,30,London,394,1.9299999,199903,1999,3,1
4429905,39,30,London,394,1.84,199903,1999,3,1
4429906,39,30,London,394,2,199903,1999,3,1
4429907,39,54,London,394,2.3499999,199903,1999,3,1
4429908,39,86,London,394,1.99,199903,1999,3,1
4429909,39,86,London,394,2.05,199903,1999,3,1
4429910,39,70,London,394,1.95,199903,1999,3,1
4429911,39,66,London,394,1.8,199903,1999,3,1
4429912,39,66,London,394,2,199903,1999,3,1
4429913,39,24,London,394,2.4000001,199903,1999,3,1
4429914,39,72,London,394,2.0999999,199903,1999,3,1
4429915,39,72,London,394,1.75,199903,1999,3,1
4429916,39,72,London,394,2.0999999,199903,1999,3,1
4429917,39,41,London,394,1.8,199903,1999,3,1
4429918,39,96,London,394,2.1600001,199903,1999,3,1
4429919,39,36,London,394,1.95,199903,1999,3,1
4429920,39,78,London,394,1.9,199903,1999,3,1
4429921,39,89,London,394,1.9,199903,1999,3,1
4429922,39,83,London,394,2,199903,1999,3,1
4429923,39,69,London,394,1.25,199903,1999,3,1
4429924,39,69,London,394,1.7,199903,1999,3,1
4429925,39,44,London,394,1.9299999,199903,1999,3,1
4429926,39,56,London,394,2.03,199903,1999,3,1
4429927,39,56,London,394,2.0899999,199903,1999,3,1
4429928,39,21,London,394,1.77,199903,1999,3,1
4429929,39,77,London,394,1.75,199903,1999,3,1
4429930,39,77,London,394,1.95,199903,1999,3,1
4429931,39,98,London,394,2.25,199903,1999,3,1
4429932,39,59,London,394,2.0999999,199903,1999,3,1
4429933,39,67,London,394,1.9,199903,1999,3,1
4429934,39,60,London,394,2,199903,1999,3,1
4429935,39,73,London,394,2.2,199903,1999,3,1
4429936,39,48,London,394,1.84,199903,1999,3,1
4429937,39,104,London,394,1.76,199903,1999,3,1
4429938,39,104,London,394,1.75,199903,1999,3,1
4429939,39,94,London,394,2.1500001,199903,1999,3,1
4429940,39,94,London,394,2.1500001,199903,1999,3,1
4429941,39,108,London,394,1.95,199903,1999,3,1
4429942,39,108,London,394,1.4,199903,1999,3,1
4429943,39,108,London,394,2.3099999,199903,1999,3,1
4429944,39,120,London,394,2.02,199903,1999,3,1
4429945,39,102,London,394,1.8200001,199903,1999,3,1
4429946,39,107,London,394,1.5,199903,1999,3,1
4429947,39,105,London,394,2.05,199903,1999,3,1
4429948,39,105,London,394,1.2,199903,1999,3,1
4429949,39,115,London,394,1.64,199903,1999,3,1
4429950,39,109,London,394,2.0599999,199903,1999,3,1
4429951,39,143,London,394,2.1900001,199903,1999,3,1
4429952,39,154,London,394,1.9,199903,1999,3,1
4429953,39,168,London,394,2.01,199903,1999,3,1
4429954,39,183,London,394,2.2,199903,1999,3,1
4429955,39,208,London,394,1.9,199903,1999,3,1
4429956,39,242,London,394,2.2,199903,1999,3,1
4430345,39,50,Wales,394,1.3,199903,1999,3,1
4430346,39,26,Wales,394,1.55,199903,1999,3,1
4430347,39,23,Wales,394,1.66,199903,1999,3,1
4430348,39,20,Wales,394,1.42,199903,1999,3,1
4430349,39,17,Wales,394,1.75,199903,1999,3,1
4430350,39,39,Wales,394,1.66,199903,1999,3,1
4430351,39,18,Wales,394,1.66,199903,1999,3,1
4430352,39,82,Wales,394,1.5700001,199903,1999,3,1
4430353,39,30,Wales,394,1.45,199903,1999,3,1
4430354,39,70,Wales,394,1.6,199903,1999,3,1
4430355,39,24,Wales,394,1.6,199903,1999,3,1
4430356,39,33,Wales,394,1.6,199903,1999,3,1
4430357,39,44,Wales,394,1.8,199903,1999,3,1
4430358,39,40,Wales,394,1.9,199903,1999,3,1
4430359,39,64,Wales,394,1.72,199903,1999,3,1
4430360,39,63,Wales,394,1.6,199903,1999,3,1
4430361,39,73,Wales,394,1.63,199903,1999,3,1
4430362,39,62,Wales,394,1.61,199903,1999,3,1
4430363,39,106,Wales,394,1.6,199903,1999,3,1
4430364,39,101,Wales,394,1.5,199903,1999,3,1
4430365,39,121,Wales,394,1.9,199903,1999,3,1
4430366,39,133,Wales,394,1.7,199903,1999,3,1
4430367,39,178,Wales,394,1.65,199903,1999,3,1
4430368,39,173,Wales,394,1.5,199903,1999,3,1
4430369,39,173,Wales,394,1.55,199903,1999,3,1
4430370,39,199,Wales,394,1.77,199903,1999,3,1
4536267,40,13,London,394,2.5999999,199904,1999,4,2
4536268,40,11,London,394,1.5700001,199904,1999,4,2
4536269,40,35,London,394,1.76,199904,1999,4,2
4536270,40,35,London,394,2.0999999,199904,1999,4,2
4536271,40,23,London,394,2.3,199904,1999,4,2
4536272,40,55,London,394,1.95,199904,1999,4,2
4536273,40,55,London,394,1.91,199904,1999,4,2
4536274,40,51,London,394,1.75,199904,1999,4,2
4536275,40,25,London,394,2.3,199904,1999,4,2
4536276,40,25,London,394,1.85,199904,1999,4,2
4536277,40,34,London,394,1.55,199904,1999,4,2
4536278,40,28,London,394,2,199904,1999,4,2
4536279,40,32,London,394,1.5700001,199904,1999,4,2
4536280,40,30,London,394,1.9299999,199904,1999,4,2
4536281,40,30,London,394,1.84,199904,1999,4,2
4536282,40,30,London,394,2,199904,1999,4,2
4536283,40,54,London,394,2.3499999,199904,1999,4,2
4536284,40,86,London,394,2.05,199904,1999,4,2
4536285,40,86,London,394,1.99,199904,1999,4,2
4536286,40,70,London,394,1.99,199904,1999,4,2
4536287,40,66,London,394,1.8,199904,1999,4,2
4536288,40,66,London,394,2,199904,1999,4,2
4536289,40,24,London,394,2.4000001,199904,1999,4,2
4536290,40,72,London,394,2.0999999,199904,1999,4,2
4536291,40,72,London,394,1.75,199904,1999,4,2
4536292,40,72,London,394,2.0999999,199904,1999,4,2
4536293,40,41,London,394,1.8,199904,1999,4,2
4536294,40,96,London,394,2.2,199904,1999,4,2
4536295,40,36,London,394,1.95,199904,1999,4,2
4536296,40,78,London,394,1.9,199904,1999,4,2
4536297,40,89,London,394,1.9,199904,1999,4,2
4536298,40,83,London,394,2,199904,1999,4,2
4536299,40,69,London,394,1.7,199904,1999,4,2
4536300,40,69,London,394,1.25,199904,1999,4,2
4536301,40,44,London,394,1.97,199904,1999,4,2
4536302,40,56,London,394,2.0699999,199904,1999,4,2
4536303,40,56,London,394,2.1300001,199904,1999,4,2
4536304,40,77,London,394,1.75,199904,1999,4,2
4536305,40,77,London,394,1.95,199904,1999,4,2
4536306,40,98,London,394,2.25,199904,1999,4,2
4536307,40,59,London,394,2.0999999,199904,1999,4,2
4536308,40,67,London,394,1.9,199904,1999,4,2
4536309,40,73,London,394,2.2,199904,1999,4,2
4536310,40,48,London,394,1.84,199904,1999,4,2
4536311,40,104,London,394,1.75,199904,1999,4,2
4536312,40,104,London,394,1.76,199904,1999,4,2
4536313,40,94,London,394,2.1500001,199904,1999,4,2
4536314,40,94,London,394,2.1600001,199904,1999,4,2
4536315,40,108,London,394,1.95,199904,1999,4,2
4536316,40,108,London,394,1.4,199904,1999,4,2
4536317,40,108,London,394,2.3,199904,1999,4,2
4536318,40,120,London,394,2.02,199904,1999,4,2
4536319,40,102,London,394,1.8200001,199904,1999,4,2
4536320,40,107,London,394,1.5,199904,1999,4,2
4536321,40,105,London,394,2.05,199904,1999,4,2
4536322,40,105,London,394,1.2,199904,1999,4,2
4536323,40,115,London,394,1.64,199904,1999,4,2
4536324,40,109,London,394,2.0599999,199904,1999,4,2
4536325,40,143,London,394,2.23,199904,1999,4,2
4536326,40,154,London,394,1.9,199904,1999,4,2
4536327,40,138,London,394,1.85,199904,1999,4,2
4536328,40,168,London,394,2.01,199904,1999,4,2
4536329,40,208,London,394,1.9,199904,1999,4,2
4536330,40,213,London,394,1.75,199904,1999,4,2
4536331,40,242,London,394,2.2,199904,1999,4,2
4536725,40,50,Wales,394,1.3,199904,1999,4,2
4536726,40,26,Wales,394,1.6,199904,1999,4,2
4536727,40,23,Wales,394,1.66,199904,1999,4,2
4536728,40,20,Wales,394,1.45,199904,1999,4,2
4536729,40,17,Wales,394,1.75,199904,1999,4,2
4536730,40,39,Wales,394,1.66,199904,1999,4,2
4536731,40,18,Wales,394,1.66,199904,1999,4,2
4536732,40,82,Wales,394,1.5700001,199904,1999,4,2
4536733,40,30,Wales,394,1.45,199904,1999,4,2
4536734,40,70,Wales,394,1.7,199904,1999,4,2
4536735,40,24,Wales,394,1.6,199904,1999,4,2
4536736,40,33,Wales,394,1.6,199904,1999,4,2
4536737,40,44,Wales,394,1.8,199904,1999,4,2
4536738,40,40,Wales,394,1.9,199904,1999,4,2
4536739,40,64,Wales,394,1.72,199904,1999,4,2
4536740,40,63,Wales,394,1.6,199904,1999,4,2
4536741,40,31,Wales,394,1.75,199904,1999,4,2
4536742,40,73,Wales,394,1.6799999,199904,1999,4,2
4536743,40,62,Wales,394,1.61,199904,1999,4,2
4536744,40,106,Wales,394,1.6,199904,1999,4,2
4536745,40,101,Wales,394,1.5,199904,1999,4,2
4536746,40,121,Wales,394,1.9,199904,1999,4,2
4536747,40,133,Wales,394,1.7,199904,1999,4,2
4536748,40,178,Wales,394,1.65,199904,1999,4,2
4536749,40,173,Wales,394,1.5,199904,1999,4,2
4536750,40,173,Wales,394,1.55,199904,1999,4,2
4536751,40,199,Wales,394,1.77,199904,1999,4,2
4644502,41,13,London,394,2.5999999,199905,1999,5,2
4644503,41,11,London,394,1.5700001,199905,1999,5,2
4644504,41,35,London,394,2.0999999,199905,1999,5,2
4644505,41,35,London,394,1.76,199905,1999,5,2
4644506,41,26,London,394,1.78,199905,1999,5,2
4644507,41,23,London,394,2.3,199905,1999,5,2
4644508,41,55,London,394,1.91,199905,1999,5,2
4644509,41,55,London,394,1.95,199905,1999,5,2
4644510,41,51,London,394,1.75,199905,1999,5,2
4644511,41,25,London,394,1.85,199905,1999,5,2
4644512,41,25,London,394,2.4000001,199905,1999,5,2
4644513,41,34,London,394,1.55,199905,1999,5,2
4644514,41,28,London,394,2,199905,1999,5,2
4644515,41,32,London,394,1.5700001,199905,1999,5,2
4644516,41,30,London,394,2,199905,1999,5,2
4644517,41,30,London,394,1.84,199905,1999,5,2
4644518,41,30,London,394,1.9299999,199905,1999,5,2
4644519,41,54,London,394,2.3499999,199905,1999,5,2
4644520,41,86,London,394,2.0999999,199905,1999,5,2
4644521,41,86,London,394,2.05,199905,1999,5,2
4644522,41,70,London,394,1.99,199905,1999,5,2
4644523,41,66,London,394,1.85,199905,1999,5,2
4644524,41,66,London,394,2,199905,1999,5,2
4644525,41,24,London,394,2.4000001,199905,1999,5,2
4644526,41,24,London,394,1.1,199905,1999,5,2
4644527,41,72,London,394,1.75,199905,1999,5,2
4644528,41,72,London,394,2.0999999,199905,1999,5,2
4644529,41,72,London,394,2.0999999,199905,1999,5,2
4644530,41,41,London,394,1.8,199905,1999,5,2
4644531,41,96,London,394,2.2,199905,1999,5,2
4644532,41,36,London,394,1.95,199905,1999,5,2
4644533,41,78,London,394,1.9,199905,1999,5,2
4644534,41,89,London,394,1.9,199905,1999,5,2
4644535,41,83,London,394,2,199905,1999,5,2
4644536,41,69,London,394,1.7,199905,1999,5,2
4644537,41,69,London,394,1.25,199905,1999,5,2
4644538,41,44,London,394,1.97,199905,1999,5,2
4644539,41,56,London,394,2.1300001,199905,1999,5,2
4644540,41,56,London,394,2.0699999,199905,1999,5,2
4644541,41,77,London,394,1.95,199905,1999,5,2
4644542,41,77,London,394,1.75,199905,1999,5,2
4644543,41,98,London,394,2.25,199905,1999,5,2
4644544,41,67,London,394,1.9,199905,1999,5,2
4644545,41,60,London,394,2,199905,1999,5,2
4644546,41,73,London,394,2.2,199905,1999,5,2
4644547,41,48,London,394,2,199905,1999,5,2
4644548,41,104,London,394,1.75,199905,1999,5,2
4644549,41,104,London,394,1.76,199905,1999,5,2
4644550,41,94,London,394,2.1600001,199905,1999,5,2
4644551,41,94,London,394,2.1500001,199905,1999,5,2
4644552,41,108,London,394,1.4,199905,1999,5,2
4644553,41,108,London,394,1.95,199905,1999,5,2
4644554,41,108,London,394,2.25,199905,1999,5,2
4644555,41,120,London,394,2.02,199905,1999,5,2
4644556,41,102,London,394,1.8200001,199905,1999,5,2
4644557,41,107,London,394,1.5,199905,1999,5,2
4644558,41,105,London,394,2.05,199905,1999,5,2
4644559,41,105,London,394,1.2,199905,1999,5,2
4644560,41,115,London,394,1.6,199905,1999,5,2
4644561,41,109,London,394,2.0999999,199905,1999,5,2
4644562,41,143,London,394,2.23,199905,1999,5,2
4644563,41,154,London,394,1.9,199905,1999,5,2
4644564,41,138,London,394,1.9,199905,1999,5,2
4644565,41,168,London,394,2.01,199905,1999,5,2
4644566,41,208,London,394,1.95,199905,1999,5,2
4644567,41,213,London,394,1.8,199905,1999,5,2
4644568,41,242,London,394,2.2,199905,1999,5,2
4644569,41,235,London,394,1.89,199905,1999,5,2
4644962,41,50,Wales,394,1.3,199905,1999,5,2
4644963,41,26,Wales,394,1.6,199905,1999,5,2
4644964,41,23,Wales,394,1.66,199905,1999,5,2
4644965,41,20,Wales,394,1.45,199905,1999,5,2
4644966,41,17,Wales,394,1.8,199905,1999,5,2
4644967,41,39,Wales,394,1.66,199905,1999,5,2
4644968,41,18,Wales,394,1.66,199905,1999,5,2
4644969,41,82,Wales,394,1.6,199905,1999,5,2
4644970,41,30,Wales,394,1.45,199905,1999,5,2
4644971,41,70,Wales,394,1.7,199905,1999,5,2
4644972,41,24,Wales,394,1.66,199905,1999,5,2
4644973,41,33,Wales,394,1.6,199905,1999,5,2
4644974,41,44,Wales,394,1.8,199905,1999,5,2
4644975,41,40,Wales,394,1.9,199905,1999,5,2
4644976,41,64,Wales,394,1.74,199905,1999,5,2
4644977,41,63,Wales,394,1.6,199905,1999,5,2
4644978,41,98,Wales,394,1.53,199905,1999,5,2
4644979,41,31,Wales,394,1.75,199905,1999,5,2
4644980,41,73,Wales,394,1.6799999,199905,1999,5,2
4644981,41,62,Wales,394,1.61,199905,1999,5,2
4644982,41,106,Wales,394,1.6,199905,1999,5,2
4644983,41,101,Wales,394,1.55,199905,1999,5,2
4644984,41,121,Wales,394,1.9,199905,1999,5,2
4644985,41,133,Wales,394,1.7,199905,1999,5,2
4644986,41,178,Wales,394,1.65,199905,1999,5,2
4644987,41,173,Wales,394,1.55,199905,1999,5,2
4644988,41,173,Wales,394,1.55,199905,1999,5,2
4644989,41,199,Wales,394,1.77,199905,1999,5,2
4754265,42,13,London,394,2.5999999,199906,1999,6,2
4754266,42,11,London,394,1.5700001,199906,1999,6,2
4754267,42,35,London,394,1.76,199906,1999,6,2
4754268,42,35,London,394,2.2,199906,1999,6,2
4754269,42,26,London,394,1.78,199906,1999,6,2
4754270,42,23,London,394,2.3,199906,1999,6,2
4754271,42,55,London,394,1.95,199906,1999,6,2
4754272,42,55,London,394,1.91,199906,1999,6,2
4754273,42,51,London,394,1.9,199906,1999,6,2
4754274,42,25,London,394,2.4000001,199906,1999,6,2
4754275,42,25,London,394,1.85,199906,1999,6,2
4754276,42,34,London,394,1.55,199906,1999,6,2
4754277,42,28,London,394,2,199906,1999,6,2
4754278,42,32,London,394,1.5700001,199906,1999,6,2
4754279,42,30,London,394,1.9,199906,1999,6,2
4754280,42,30,London,394,2.05,199906,1999,6,2
4754281,42,54,London,394,2.4000001,199906,1999,6,2
4754282,42,86,London,394,2.0999999,199906,1999,6,2
4754283,42,70,London,394,1.99,199906,1999,6,2
4754284,42,66,London,394,2,199906,1999,6,2
4754285,42,66,London,394,1.85,199906,1999,6,2
4754286,42,24,London,394,2.4000001,199906,1999,6,2
4754287,42,72,London,394,2.0999999,199906,1999,6,2
4754288,42,72,London,394,2.0999999,199906,1999,6,2
4754289,42,72,London,394,1.75,199906,1999,6,2
4754290,42,41,London,394,1.8,199906,1999,6,2
4754291,42,96,London,394,2.2,199906,1999,6,2
4754292,42,36,London,394,1.95,199906,1999,6,2
4754293,42,78,London,394,1.9,199906,1999,6,2
4754294,42,89,London,394,1.9,199906,1999,6,2
4754295,42,83,London,394,2,199906,1999,6,2
4754296,42,69,London,394,1.7,199906,1999,6,2
4754297,42,44,London,394,1.97,199906,1999,6,2
4754298,42,56,London,394,2.0699999,199906,1999,6,2
4754299,42,56,London,394,2.1300001,199906,1999,6,2
4754300,42,77,London,394,2,199906,1999,6,2
4754301,42,77,London,394,1.75,199906,1999,6,2
4754302,42,98,London,394,2.25,199906,1999,6,2
4754303,42,59,London,394,2.0999999,199906,1999,6,2
4754304,42,67,London,394,1.9,199906,1999,6,2
4754305,42,60,London,394,2.0999999,199906,1999,6,2
4754306,42,73,London,394,2.2,199906,1999,6,2
4754307,42,48,London,394,2,199906,1999,6,2
4754308,42,104,London,394,1.75,199906,1999,6,2
4754309,42,104,London,394,1.76,199906,1999,6,2
4754310,42,94,London,394,2.2,199906,1999,6,2
4754311,42,94,London,394,2.1600001,199906,1999,6,2
4754312,42,108,London,394,2.25,199906,1999,6,2
4754313,42,108,London,394,1.95,199906,1999,6,2
4754314,42,120,London,394,2.02,199906,1999,6,2
4754315,42,102,London,394,1.86,199906,1999,6,2
4754316,42,107,London,394,1.5,199906,1999,6,2
4754317,42,105,London,394,2.05,199906,1999,6,2
4754318,42,105,London,394,1.2,199906,1999,6,2
4754319,42,115,London,394,1.6,199906,1999,6,2
4754320,42,109,London,394,2.0999999,199906,1999,6,2
4754321,42,143,London,394,2.23,199906,1999,6,2
4754322,42,138,London,394,1.9,199906,1999,6,2
4754323,42,168,London,394,2.01,199906,1999,6,2
4754324,42,208,London,394,1.95,199906,1999,6,2
4754325,42,213,London,394,1.8,199906,1999,6,2
4754326,42,242,London,394,2.2,199906,1999,6,2
4754720,42,50,Wales,394,1.3,199906,1999,6,2
4754721,42,26,Wales,394,1.6,199906,1999,6,2
4754722,42,23,Wales,394,1.66,199906,1999,6,2
4754723,42,20,Wales,394,1.45,199906,1999,6,2
4754724,42,17,Wales,394,1.8,199906,1999,6,2
4754725,42,39,Wales,394,1.66,199906,1999,6,2
4754726,42,18,Wales,394,1.66,199906,1999,6,2
4754727,42,82,Wales,394,1.6,199906,1999,6,2
4754728,42,30,Wales,394,1.5,199906,1999,6,2
4754729,42,70,Wales,394,1.7,199906,1999,6,2
4754730,42,24,Wales,394,1.66,199906,1999,6,2
4754731,42,33,Wales,394,1.6,199906,1999,6,2
4754732,42,44,Wales,394,1.8,199906,1999,6,2
4754733,42,40,Wales,394,1.9,199906,1999,6,2
4754734,42,64,Wales,394,1.74,199906,1999,6,2
4754735,42,63,Wales,394,1.6,199906,1999,6,2
4754736,42,98,Wales,394,1.53,199906,1999,6,2
4754737,42,31,Wales,394,1.75,199906,1999,6,2
4754738,42,73,Wales,394,1.6799999,199906,1999,6,2
4754739,42,62,Wales,394,1.61,199906,1999,6,2
4754740,42,106,Wales,394,1.6,199906,1999,6,2
4754741,42,101,Wales,394,1.55,199906,1999,6,2
4754742,42,121,Wales,394,1.9,199906,1999,6,2
4754743,42,133,Wales,394,1.7,199906,1999,6,2
4754744,42,178,Wales,394,1.7,199906,1999,6,2
4754745,42,173,Wales,394,1.55,199906,1999,6,2
4754746,42,173,Wales,394,1.55,199906,1999,6,2
4754747,42,199,Wales,394,1.77,199906,1999,6,2
4864968,43,13,London,394,2.5999999,199907,1999,7,3
4864969,43,11,London,394,1.6,199907,1999,7,3
4864970,43,35,London,394,1.8,199907,1999,7,3
4864971,43,35,London,394,2.2,199907,1999,7,3
4864972,43,26,London,394,1.78,199907,1999,7,3
4864973,43,23,London,394,2.3,199907,1999,7,3
4864974,43,55,London,394,2,199907,1999,7,3
4864975,43,55,London,394,2,199907,1999,7,3
4864976,43,51,London,394,1.9,199907,1999,7,3
4864977,43,25,London,394,2.4000001,199907,1999,7,3
4864978,43,25,London,394,1.85,199907,1999,7,3
4864979,43,34,London,394,1.55,199907,1999,7,3
4864980,43,28,London,394,2,199907,1999,7,3
4864981,43,32,London,394,1.5700001,199907,1999,7,3
4864982,43,30,London,394,1.9,199907,1999,7,3
4864983,43,30,London,394,2.05,199907,1999,7,3
4864984,43,30,London,394,1.5,199907,1999,7,3
4864985,43,54,London,394,2.4000001,199907,1999,7,3
4864986,43,86,London,394,2.0999999,199907,1999,7,3
4864987,43,86,London,394,1.85,199907,1999,7,3
4864988,43,70,London,394,1.99,199907,1999,7,3
4864989,43,66,London,394,2,199907,1999,7,3
4864990,43,66,London,394,1.85,199907,1999,7,3
4864991,43,24,London,394,1.6,199907,1999,7,3
4864992,43,24,London,394,2.4000001,199907,1999,7,3
4864993,43,72,London,394,2.0999999,199907,1999,7,3
4864994,43,72,London,394,1.75,199907,1999,7,3
4864995,43,72,London,394,2.0999999,199907,1999,7,3
4864996,43,41,London,394,1.8,199907,1999,7,3
4864997,43,96,London,394,2.2,199907,1999,7,3
4864998,43,36,London,394,1.95,199907,1999,7,3
4864999,43,78,London,394,1.9,199907,1999,7,3
4865000,43,89,London,394,1.95,199907,1999,7,3
4865001,43,83,London,394,2,199907,1999,7,3
4865002,43,69,London,394,1.7,199907,1999,7,3
4865003,43,44,London,394,1.97,199907,1999,7,3
4865004,43,56,London,394,2.0699999,199907,1999,7,3
4865005,43,77,London,394,1.75,199907,1999,7,3
4865006,43,77,London,394,2,199907,1999,7,3
4865007,43,98,London,394,2.25,199907,1999,7,3
4865008,43,59,London,394,2.0999999,199907,1999,7,3
4865009,43,67,London,394,1.9,199907,1999,7,3
4865010,43,60,London,394,2.0999999,199907,1999,7,3
