id,date,shop,region,item,price,quote_date,year,month,quarter,regionname
56100,1,58,London,430,1.25,199601,1996,1,1,London
56101,1,50,London,430,1.2,199601,1996,1,1,London
56102,1,26,London,430,1.35,199601,1996,1,1,London
56103,1,23,London,430,1.24,199601,1996,1,1,London
56104,1,20,London,430,1.25,199601,1996,1,1,London
56105,1,17,London,430,1.24,199601,1996,1,1,London
56106,1,17,London,430,1.29,199601,1996,1,1,London
56107,1,39,London,430,1.25,199601,1996,1,1,London
56108,1,55,London,430,1.55,199601,1996,1,1,London
56109,1,55,London,430,1.28,199601,1996,1,1,London
56110,1,18,London,430,1.3,199601,1996,1,1,London
56111,1,51,London,430,1.24,199601,1996,1,1,London
56112,1,25,London,430,1.5,199601,1996,1,1,London
56113,1,34,London,430,1.36,199601,1996,1,1,London
56114,1,28,London,430,1.24,199601,1996,1,1,London
56115,1,82,London,430,1.45,199601,1996,1,1,London
56116,1,38,London,430,1.37,199601,1996,1,1,London
56117,1,45,London,430,1.25,199601,1996,1,1,London
56118,1,45,London,430,1.2,199601,1996,1,1,London
56119,1,42,London,430,1.35,199601,1996,1,1,London
56120,1,70,London,430,1.3200001,199601,1996,1,1,London
56121,1,15,London,430,1.2,199601,1996,1,1,London
56122,1,72,London,430,1.4,199601,1996,1,1,London
56123,1,33,London,430,1.4,199601,1996,1,1,London
56124,1,69,London,430,1.21,199601,1996,1,1,London
56125,1,56,London,430,1.22,199601,1996,1,1,London
56126,1,21,London,430,1.23,199601,1996,1,1,London
56127,1,64,London,430,1.2,199601,1996,1,1,London
56128,1,64,London,430,1.22,199601,1996,1,1,London
56129,1,64,London,430,1.3,199601,1996,1,1,London
56130,1,63,London,430,1.5,199601,1996,1,1,London
56131,1,77,London,430,1.29,199601,1996,1,1,London
56132,1,77,London,430,1.2,199601,1996,1,1,London
56133,1,77,London,430,1.29,199601,1996,1,1,London
56134,1,90,London,430,1.4,199601,1996,1,1,London
56135,1,59,London,430,1.4,199601,1996,1,1,London
56136,1,67,London,430,1.27,199601,1996,1,1,London
56137,1,60,London,430,1.17,199601,1996,1,1,London
56138,1,73,London,430,1.22,199601,1996,1,1,London
56139,1,57,London,430,1.3,199601,1996,1,1,London
56140,1,57,London,430,1.1900001,199601,1996,1,1,London
56141,1,57,London,430,1.25,199601,1996,1,1,London
56142,1,53,London,430,1.34,199601,1996,1,1,London
56143,1,74,London,430,1.35,199601,1996,1,1,London
56144,1,95,London,430,1.2,199601,1996,1,1,London
56145,1,95,London,430,1.26,199601,1996,1,1,London
56146,1,106,London,430,1.17,199601,1996,1,1,London
56147,1,106,London,430,1.33,199601,1996,1,1,London
56148,1,92,London,430,1.15,199601,1996,1,1,London
56149,1,94,London,430,1.25,199601,1996,1,1,London
56150,1,99,London,430,1.36,199601,1996,1,1,London
56151,1,103,London,430,1.22,199601,1996,1,1,London
56152,1,103,London,430,1.05,199601,1996,1,1,London
56153,1,112,London,430,1.13,199601,1996,1,1,London
56154,1,124,London,430,1.25,199601,1996,1,1,London
56155,1,118,London,430,1.2,199601,1996,1,1,London
56156,1,115,London,430,1.25,199601,1996,1,1,London
56157,1,109,London,430,1.28,199601,1996,1,1,London
56158,1,122,London,430,1.35,199601,1996,1,1,London
56159,1,133,London,430,1.3,199601,1996,1,1,London
56160,1,139,London,430,1.3,199601,1996,1,1,London
56161,1,155,London,430,1.35,199601,1996,1,1,London
56162,1,158,London,430,1.45,199601,1996,1,1,London
56163,1,156,London,430,1.28,199601,1996,1,1,London
56164,1,178,London,430,1.21,199601,1996,1,1,London
56165,1,178,London,430,1.2,199601,1996,1,1,London
56166,1,211,London,430,1.28,199601,1996,1,1,London
56167,1,189,London,430,1.22,199601,1996,1,1,London
56168,1,224,London,430,1.22,199601,1996,1,1,London
56169,1,226,London,430,1.25,199601,1996,1,1,London
56170,1,231,London,430,1.3200001,199601,1996,1,1,London
56171,1,230,London,430,1.29,199601,1996,1,1,London
56172,1,242,London,430,1.25,199601,1996,1,1,London
56173,1,248,London,430,1.28,199601,1996,1,1,London
56174,1,218,London,430,1.28,199601,1996,1,1,London
56175,1,239,London,430,1.15,199601,1996,1,1,London
56176,1,235,London,430,1.3,199601,1996,1,1,London
56177,1,234,London,430,1.2,199601,1996,1,1,London
56178,1,245,London,430,1.25,199601,1996,1,1,London
56179,1,190,London,430,1.23,199601,1996,1,1,London
56180,1,192,London,430,1.12,199601,1996,1,1,London
56181,1,202,London,430,1.3,199601,1996,1,1,London
56182,1,207,London,430,1.5,199601,1996,1,1,London
56183,1,207,London,430,1.25,199601,1996,1,1,London
56184,1,316,London,430,1.15,199601,1996,1,1,London
56185,1,316,London,430,1.33,199601,1996,1,1,London
56186,1,275,London,430,1.24,199601,1996,1,1,London
56187,1,296,London,430,1.3,199601,1996,1,1,London
56188,1,340,London,430,1.45,199601,1996,1,1,London
56189,1,284,London,430,1.24,199601,1996,1,1,London
56190,1,361,London,430,1.3200001,199601,1996,1,1,London
56191,1,375,London,430,1.34,199601,1996,1,1,London
56791,1,23,Wales,430,.87,199601,1996,1,1,Wales
56792,1,55,Wales,430,1.2,199601,1996,1,1,Wales
56793,1,18,Wales,430,1,199601,1996,1,1,Wales
56794,1,82,Wales,430,1.05,199601,1996,1,1,Wales
56795,1,82,Wales,430,1.2,199601,1996,1,1,Wales
56796,1,38,Wales,430,1.05,199601,1996,1,1,Wales
56797,1,38,Wales,430,1.14,199601,1996,1,1,Wales
56798,1,38,Wales,430,1.2,199601,1996,1,1,Wales
56799,1,32,Wales,430,1.2,199601,1996,1,1,Wales
56800,1,96,Wales,430,1.1,199601,1996,1,1,Wales
56801,1,89,Wales,430,1.15,199601,1996,1,1,Wales
56802,1,83,Wales,430,1.12,199601,1996,1,1,Wales
56803,1,69,Wales,430,1.08,199601,1996,1,1,Wales
56804,1,44,Wales,430,1.1,199601,1996,1,1,Wales
56805,1,93,Wales,430,1.14,199601,1996,1,1,Wales
56806,1,64,Wales,430,1.1,199601,1996,1,1,Wales
56807,1,64,Wales,430,1.15,199601,1996,1,1,Wales
56808,1,63,Wales,430,1.11,199601,1996,1,1,Wales
56809,1,77,Wales,430,1.1,199601,1996,1,1,Wales
56810,1,73,Wales,430,1,199601,1996,1,1,Wales
56811,1,87,Wales,430,1.15,199601,1996,1,1,Wales
56812,1,100,Wales,430,1,199601,1996,1,1,Wales
56813,1,97,Wales,430,1.1,199601,1996,1,1,Wales
56814,1,120,Wales,430,1.16,199601,1996,1,1,Wales
56815,1,103,Wales,430,1.1,199601,1996,1,1,Wales
56816,1,112,Wales,430,.80000001,199601,1996,1,1,Wales
56817,1,117,Wales,430,1.1,199601,1996,1,1,Wales
56818,1,155,Wales,430,1.1,199601,1996,1,1,Wales
56819,1,155,Wales,430,1.1,199601,1996,1,1,Wales
56820,1,138,Wales,430,1.1900001,199601,1996,1,1,Wales
56821,1,172,Wales,430,1.23,199601,1996,1,1,Wales
56822,1,189,Wales,430,1,199601,1996,1,1,Wales
56823,1,222,Wales,430,.95999998,199601,1996,1,1,Wales
56824,1,231,Wales,430,1.1,199601,1996,1,1,Wales
56825,1,223,Wales,430,1.2,199601,1996,1,1,Wales
56826,1,230,Wales,430,1.15,199601,1996,1,1,Wales
56827,1,242,Wales,430,1.1900001,199601,1996,1,1,Wales
56828,1,207,Wales,430,1.1799999,199601,1996,1,1,Wales
56829,1,254,Wales,430,1.2,199601,1996,1,1,Wales
56830,1,272,Wales,430,1.14,199601,1996,1,1,Wales
56831,1,313,Wales,430,1.35,199601,1996,1,1,Wales
56832,1,303,Wales,430,1.09,199601,1996,1,1,Wales
56833,1,367,Wales,430,.94999999,199601,1996,1,1,Wales
56834,1,305,Wales,430,1.1,199601,1996,1,1,Wales
184291,2,58,London,430,1.25,199602,1996,2,1,London
184292,2,58,London,430,1.3,199602,1996,2,1,London
184293,2,50,London,430,1.2,199602,1996,2,1,London
184294,2,50,London,430,1.25,199602,1996,2,1,London
184295,2,23,London,430,1.35,199602,1996,2,1,London
184296,2,20,London,430,1.25,199602,1996,2,1,London
184297,2,17,London,430,1.24,199602,1996,2,1,London
184298,2,39,London,430,1.25,199602,1996,2,1,London
184299,2,55,London,430,1.55,199602,1996,2,1,London
184300,2,18,London,430,1.3,199602,1996,2,1,London
184301,2,51,London,430,1.24,199602,1996,2,1,London
184302,2,25,London,430,1.5,199602,1996,2,1,London
184303,2,34,London,430,1.2,199602,1996,2,1,London
184304,2,34,London,430,1.36,199602,1996,2,1,London
184305,2,28,London,430,1.24,199602,1996,2,1,London
184306,2,82,London,430,1.45,199602,1996,2,1,London
184307,2,45,London,430,1.25,199602,1996,2,1,London
184308,2,45,London,430,1.2,199602,1996,2,1,London
184309,2,42,London,430,1.35,199602,1996,2,1,London
184310,2,70,London,430,1.3200001,199602,1996,2,1,London
184311,2,15,London,430,1.2,199602,1996,2,1,London
184312,2,24,London,430,1.12,199602,1996,2,1,London
184313,2,24,London,430,1.9,199602,1996,2,1,London
184314,2,72,London,430,1.4,199602,1996,2,1,London
184315,2,41,London,430,1.35,199602,1996,2,1,London
184316,2,37,London,430,1.1,199602,1996,2,1,London
184317,2,33,London,430,1.4,199602,1996,2,1,London
184318,2,56,London,430,1.35,199602,1996,2,1,London
184319,2,21,London,430,1.23,199602,1996,2,1,London
184320,2,64,London,430,1.22,199602,1996,2,1,London
184321,2,64,London,430,1.2,199602,1996,2,1,London
184322,2,64,London,430,1.3,199602,1996,2,1,London
184323,2,63,London,430,1.5,199602,1996,2,1,London
184324,2,77,London,430,1.29,199602,1996,2,1,London
184325,2,77,London,430,1.2,199602,1996,2,1,London
184326,2,77,London,430,1.28,199602,1996,2,1,London
184327,2,90,London,430,1.4,199602,1996,2,1,London
184328,2,98,London,430,1.2,199602,1996,2,1,London
184329,2,59,London,430,1.4,199602,1996,2,1,London
184330,2,73,London,430,1.23,199602,1996,2,1,London
184331,2,57,London,430,1.1900001,199602,1996,2,1,London
184332,2,57,London,430,1.3,199602,1996,2,1,London
184333,2,52,London,430,1.37,199602,1996,2,1,London
184334,2,53,London,430,1.34,199602,1996,2,1,London
184335,2,74,London,430,1.35,199602,1996,2,1,London
184336,2,95,London,430,1.2,199602,1996,2,1,London
184337,2,95,London,430,1.26,199602,1996,2,1,London
184338,2,106,London,430,1.33,199602,1996,2,1,London
184339,2,106,London,430,1.17,199602,1996,2,1,London
184340,2,92,London,430,1.15,199602,1996,2,1,London
184341,2,94,London,430,1.25,199602,1996,2,1,London
184342,2,99,London,430,1.36,199602,1996,2,1,London
184343,2,103,London,430,1.22,199602,1996,2,1,London
184344,2,103,London,430,1.05,199602,1996,2,1,London
184345,2,112,London,430,1.13,199602,1996,2,1,London
184346,2,124,London,430,1.25,199602,1996,2,1,London
184347,2,118,London,430,1.2,199602,1996,2,1,London
184348,2,115,London,430,1.25,199602,1996,2,1,London
184349,2,109,London,430,1.28,199602,1996,2,1,London
184350,2,122,London,430,1.35,199602,1996,2,1,London
184351,2,133,London,430,1.3,199602,1996,2,1,London
184352,2,158,London,430,1.45,199602,1996,2,1,London
184353,2,156,London,430,1.28,199602,1996,2,1,London
184354,2,178,London,430,1.21,199602,1996,2,1,London
184355,2,178,London,430,1.2,199602,1996,2,1,London
184356,2,186,London,430,1.38,199602,1996,2,1,London
184357,2,211,London,430,1.28,199602,1996,2,1,London
184358,2,189,London,430,1.22,199602,1996,2,1,London
184359,2,224,London,430,1.22,199602,1996,2,1,London
184360,2,226,London,430,1.25,199602,1996,2,1,London
184361,2,231,London,430,1.3200001,199602,1996,2,1,London
184362,2,230,London,430,1.29,199602,1996,2,1,London
184363,2,242,London,430,1.25,199602,1996,2,1,London
184364,2,248,London,430,1.28,199602,1996,2,1,London
184365,2,218,London,430,1.28,199602,1996,2,1,London
184366,2,239,London,430,1.15,199602,1996,2,1,London
184367,2,235,London,430,1.3,199602,1996,2,1,London
184368,2,234,London,430,1.2,199602,1996,2,1,London
184369,2,245,London,430,1.25,199602,1996,2,1,London
184370,2,190,London,430,1.23,199602,1996,2,1,London
184371,2,192,London,430,1.12,199602,1996,2,1,London
184372,2,202,London,430,1.3,199602,1996,2,1,London
184373,2,207,London,430,1.5,199602,1996,2,1,London
184374,2,207,London,430,1.25,199602,1996,2,1,London
184375,2,316,London,430,1.33,199602,1996,2,1,London
184376,2,316,London,430,1.15,199602,1996,2,1,London
184377,2,275,London,430,1.24,199602,1996,2,1,London
184378,2,296,London,430,1.3,199602,1996,2,1,London
184379,2,340,London,430,1.45,199602,1996,2,1,London
184380,2,284,London,430,1.24,199602,1996,2,1,London
184381,2,361,London,430,1.3200001,199602,1996,2,1,London
184382,2,375,London,430,1.34,199602,1996,2,1,London
184965,2,9,Wales,430,1.24,199602,1996,2,1,Wales
184966,2,26,Wales,430,1.1,199602,1996,2,1,Wales
184967,2,23,Wales,430,.87,199602,1996,2,1,Wales
184968,2,17,Wales,430,1.14,199602,1996,2,1,Wales
184969,2,39,Wales,430,1.16,199602,1996,2,1,Wales
184970,2,55,Wales,430,1.2,199602,1996,2,1,Wales
184971,2,18,Wales,430,1,199602,1996,2,1,Wales
184972,2,28,Wales,430,1.37,199602,1996,2,1,Wales
184973,2,82,Wales,430,1.2,199602,1996,2,1,Wales
184974,2,82,Wales,430,1.1,199602,1996,2,1,Wales
184975,2,38,Wales,430,1.14,199602,1996,2,1,Wales
184976,2,38,Wales,430,1.05,199602,1996,2,1,Wales
184977,2,32,Wales,430,1.2,199602,1996,2,1,Wales
184978,2,70,Wales,430,1.1,199602,1996,2,1,Wales
184979,2,96,Wales,430,1.1,199602,1996,2,1,Wales
184980,2,64,Wales,430,1.15,199602,1996,2,1,Wales
184981,2,63,Wales,430,1.11,199602,1996,2,1,Wales
184982,2,73,Wales,430,1,199602,1996,2,1,Wales
184983,2,87,Wales,430,1.15,199602,1996,2,1,Wales
184984,2,100,Wales,430,1,199602,1996,2,1,Wales
184985,2,97,Wales,430,1.1,199602,1996,2,1,Wales
184986,2,103,Wales,430,1.1,199602,1996,2,1,Wales
184987,2,112,Wales,430,.80000001,199602,1996,2,1,Wales
184988,2,117,Wales,430,1.1,199602,1996,2,1,Wales
184989,2,138,Wales,430,1.1900001,199602,1996,2,1,Wales
184990,2,172,Wales,430,1.23,199602,1996,2,1,Wales
184991,2,189,Wales,430,1,199602,1996,2,1,Wales
184992,2,222,Wales,430,.95999998,199602,1996,2,1,Wales
184993,2,231,Wales,430,1.1,199602,1996,2,1,Wales
184994,2,223,Wales,430,1.2,199602,1996,2,1,Wales
184995,2,230,Wales,430,1.15,199602,1996,2,1,Wales
184996,2,242,Wales,430,1.2,199602,1996,2,1,Wales
184997,2,207,Wales,430,1.1799999,199602,1996,2,1,Wales
184998,2,254,Wales,430,1.2,199602,1996,2,1,Wales
184999,2,313,Wales,430,1.35,199602,1996,2,1,Wales
185000,2,303,Wales,430,1.09,199602,1996,2,1,Wales
185001,2,275,Wales,430,1.1,199602,1996,2,1,Wales
185002,2,367,Wales,430,.94999999,199602,1996,2,1,Wales
185003,2,305,Wales,430,1.1,199602,1996,2,1,Wales
313349,3,58,London,430,1.25,199603,1996,3,1,London
313350,3,58,London,430,1.3,199603,1996,3,1,London
313351,3,50,London,430,1.25,199603,1996,3,1,London
313352,3,50,London,430,1.2,199603,1996,3,1,London
313353,3,23,London,430,1.35,199603,1996,3,1,London
313354,3,20,London,430,1.25,199603,1996,3,1,London
313355,3,17,London,430,1.24,199603,1996,3,1,London
313356,3,39,London,430,1.25,199603,1996,3,1,London
313357,3,55,London,430,1.55,199603,1996,3,1,London
313358,3,18,London,430,1.3,199603,1996,3,1,London
313359,3,51,London,430,1.24,199603,1996,3,1,London
313360,3,25,London,430,1.5,199603,1996,3,1,London
313361,3,34,London,430,1.2,199603,1996,3,1,London
313362,3,34,London,430,1.36,199603,1996,3,1,London
313363,3,28,London,430,1.24,199603,1996,3,1,London
313364,3,82,London,430,1.45,199603,1996,3,1,London
313365,3,45,London,430,1.25,199603,1996,3,1,London
313366,3,45,London,430,1.2,199603,1996,3,1,London
313367,3,42,London,430,1.35,199603,1996,3,1,London
313368,3,70,London,430,1.3200001,199603,1996,3,1,London
313369,3,15,London,430,1.2,199603,1996,3,1,London
313370,3,24,London,430,1.12,199603,1996,3,1,London
313371,3,24,London,430,1.9,199603,1996,3,1,London
313372,3,72,London,430,1.4,199603,1996,3,1,London
313373,3,41,London,430,1.35,199603,1996,3,1,London
313374,3,96,London,430,1.4,199603,1996,3,1,London
313375,3,37,London,430,1.1,199603,1996,3,1,London
313376,3,33,London,430,1.4,199603,1996,3,1,London
313377,3,69,London,430,1.21,199603,1996,3,1,London
313378,3,56,London,430,1.35,199603,1996,3,1,London
313379,3,21,London,430,1.23,199603,1996,3,1,London
313380,3,64,London,430,1.2,199603,1996,3,1,London
313381,3,64,London,430,1.25,199603,1996,3,1,London
313382,3,64,London,430,1.3,199603,1996,3,1,London
313383,3,63,London,430,1.5,199603,1996,3,1,London
313384,3,77,London,430,1.29,199603,1996,3,1,London
313385,3,77,London,430,1.2,199603,1996,3,1,London
313386,3,77,London,430,1.28,199603,1996,3,1,London
313387,3,90,London,430,1.4,199603,1996,3,1,London
313388,3,98,London,430,1.2,199603,1996,3,1,London
313389,3,59,London,430,1.4,199603,1996,3,1,London
313390,3,73,London,430,1.23,199603,1996,3,1,London
313391,3,57,London,430,1.26,199603,1996,3,1,London
313392,3,57,London,430,1.29,199603,1996,3,1,London
313393,3,52,London,430,1.37,199603,1996,3,1,London
313394,3,53,London,430,1.24,199603,1996,3,1,London
313395,3,74,London,430,1.35,199603,1996,3,1,London
313396,3,95,London,430,1.2,199603,1996,3,1,London
313397,3,95,London,430,1.26,199603,1996,3,1,London
313398,3,76,London,430,1.5,199603,1996,3,1,London
313399,3,106,London,430,1.17,199603,1996,3,1,London
313400,3,106,London,430,1.33,199603,1996,3,1,London
313401,3,92,London,430,1.15,199603,1996,3,1,London
313402,3,94,London,430,1.29,199603,1996,3,1,London
313403,3,99,London,430,1.36,199603,1996,3,1,London
313404,3,103,London,430,1.22,199603,1996,3,1,London
313405,3,103,London,430,1.05,199603,1996,3,1,London
313406,3,112,London,430,1.13,199603,1996,3,1,London
313407,3,124,London,430,1.25,199603,1996,3,1,London
313408,3,118,London,430,1.2,199603,1996,3,1,London
313409,3,115,London,430,1.25,199603,1996,3,1,London
313410,3,109,London,430,1.29,199603,1996,3,1,London
313411,3,122,London,430,1.35,199603,1996,3,1,London
313412,3,133,London,430,1.3,199603,1996,3,1,London
313413,3,158,London,430,1.45,199603,1996,3,1,London
313414,3,156,London,430,1.28,199603,1996,3,1,London
313415,3,178,London,430,1.2,199603,1996,3,1,London
313416,3,178,London,430,1.21,199603,1996,3,1,London
313417,3,186,London,430,1.38,199603,1996,3,1,London
313418,3,215,London,430,1.2,199603,1996,3,1,London
313419,3,211,London,430,1.28,199603,1996,3,1,London
313420,3,189,London,430,1.22,199603,1996,3,1,London
313421,3,224,London,430,1.22,199603,1996,3,1,London
313422,3,226,London,430,1.25,199603,1996,3,1,London
313423,3,231,London,430,1.3200001,199603,1996,3,1,London
313424,3,230,London,430,1.29,199603,1996,3,1,London
313425,3,242,London,430,1.25,199603,1996,3,1,London
313426,3,248,London,430,1.28,199603,1996,3,1,London
313427,3,218,London,430,1.27,199603,1996,3,1,London
313428,3,239,London,430,1.1900001,199603,1996,3,1,London
313429,3,235,London,430,1.3,199603,1996,3,1,London
313430,3,234,London,430,1.2,199603,1996,3,1,London
313431,3,245,London,430,1.25,199603,1996,3,1,London
313432,3,190,London,430,1.23,199603,1996,3,1,London
313433,3,192,London,430,1.12,199603,1996,3,1,London
313434,3,202,London,430,1.3,199603,1996,3,1,London
313435,3,207,London,430,1.5,199603,1996,3,1,London
313436,3,207,London,430,1.25,199603,1996,3,1,London
313437,3,316,London,430,1.33,199603,1996,3,1,London
313438,3,316,London,430,1.17,199603,1996,3,1,London
313439,3,275,London,430,1.28,199603,1996,3,1,London
313440,3,296,London,430,1.3,199603,1996,3,1,London
313441,3,340,London,430,1.45,199603,1996,3,1,London
313442,3,284,London,430,1.24,199603,1996,3,1,London
313443,3,361,London,430,1.3200001,199603,1996,3,1,London
313444,3,317,London,430,1.23,199603,1996,3,1,London
313445,3,375,London,430,1.34,199603,1996,3,1,London
314035,3,9,Wales,430,1.29,199603,1996,3,1,Wales
314036,3,26,Wales,430,1.1,199603,1996,3,1,Wales
314037,3,23,Wales,430,.87,199603,1996,3,1,Wales
314038,3,17,Wales,430,1.15,199603,1996,3,1,Wales
314039,3,39,Wales,430,1.16,199603,1996,3,1,Wales
314040,3,18,Wales,430,1,199603,1996,3,1,Wales
314041,3,28,Wales,430,1.38,199603,1996,3,1,Wales
314042,3,82,Wales,430,1.2,199603,1996,3,1,Wales
314043,3,82,Wales,430,1.12,199603,1996,3,1,Wales
314044,3,38,Wales,430,1.14,199603,1996,3,1,Wales
314045,3,38,Wales,430,1.05,199603,1996,3,1,Wales
314046,3,32,Wales,430,1.2,199603,1996,3,1,Wales
314047,3,70,Wales,430,1.1,199603,1996,3,1,Wales
314048,3,96,Wales,430,1.1,199603,1996,3,1,Wales
314049,3,64,Wales,430,1.15,199603,1996,3,1,Wales
314050,3,63,Wales,430,1.11,199603,1996,3,1,Wales
314051,3,73,Wales,430,1,199603,1996,3,1,Wales
314052,3,87,Wales,430,1.15,199603,1996,3,1,Wales
314053,3,100,Wales,430,1,199603,1996,3,1,Wales
314054,3,103,Wales,430,1.1,199603,1996,3,1,Wales
314055,3,112,Wales,430,.80000001,199603,1996,3,1,Wales
314056,3,117,Wales,430,1.1,199603,1996,3,1,Wales
314057,3,138,Wales,430,1.1900001,199603,1996,3,1,Wales
314058,3,172,Wales,430,1.23,199603,1996,3,1,Wales
314059,3,189,Wales,430,1,199603,1996,3,1,Wales
314060,3,222,Wales,430,.95999998,199603,1996,3,1,Wales
314061,3,231,Wales,430,1.1,199603,1996,3,1,Wales
314062,3,223,Wales,430,1.2,199603,1996,3,1,Wales
314063,3,230,Wales,430,1.15,199603,1996,3,1,Wales
314064,3,242,Wales,430,1.2,199603,1996,3,1,Wales
314065,3,207,Wales,430,1.1799999,199603,1996,3,1,Wales
314066,3,254,Wales,430,1.2,199603,1996,3,1,Wales
314067,3,313,Wales,430,1.35,199603,1996,3,1,Wales
314068,3,303,Wales,430,1.09,199603,1996,3,1,Wales
314069,3,275,Wales,430,1.1,199603,1996,3,1,Wales
314070,3,367,Wales,430,.94999999,199603,1996,3,1,Wales
314071,3,305,Wales,430,1.1,199603,1996,3,1,Wales
442840,4,58,London,430,1.3,199604,1996,4,2,London
442841,4,58,London,430,1.25,199604,1996,4,2,London
442842,4,50,London,430,1.2,199604,1996,4,2,London
442843,4,50,London,430,1.25,199604,1996,4,2,London
442844,4,23,London,430,1.45,199604,1996,4,2,London
442845,4,20,London,430,1.25,199604,1996,4,2,London
442846,4,17,London,430,1.27,199604,1996,4,2,London
442847,4,39,London,430,1.25,199604,1996,4,2,London
442848,4,55,London,430,1.6,199604,1996,4,2,London
442849,4,55,London,430,1.3200001,199604,1996,4,2,London
442850,4,18,London,430,1.3,199604,1996,4,2,London
442851,4,51,London,430,1.27,199604,1996,4,2,London
442852,4,51,London,430,1.24,199604,1996,4,2,London
442853,4,25,London,430,1.5,199604,1996,4,2,London
442854,4,34,London,430,1.41,199604,1996,4,2,London
442855,4,34,London,430,1.2,199604,1996,4,2,London
442856,4,28,London,430,1.27,199604,1996,4,2,London
442857,4,82,London,430,1.45,199604,1996,4,2,London
442858,4,45,London,430,1.2,199604,1996,4,2,London
442859,4,45,London,430,1.25,199604,1996,4,2,London
442860,4,42,London,430,1.35,199604,1996,4,2,London
442861,4,70,London,430,1.37,199604,1996,4,2,London
442862,4,15,London,430,1.2,199604,1996,4,2,London
442863,4,24,London,430,1.12,199604,1996,4,2,London
442864,4,24,London,430,1.9,199604,1996,4,2,London
442865,4,72,London,430,1.45,199604,1996,4,2,London
442866,4,41,London,430,1.35,199604,1996,4,2,London
442867,4,96,London,430,1.45,199604,1996,4,2,London
442868,4,37,London,430,1.1,199604,1996,4,2,London
442869,4,33,London,430,1.4,199604,1996,4,2,London
442870,4,83,London,430,1.35,199604,1996,4,2,London
442871,4,69,London,430,1.21,199604,1996,4,2,London
442872,4,56,London,430,1.45,199604,1996,4,2,London
442873,4,21,London,430,1.23,199604,1996,4,2,London
442874,4,64,London,430,1.25,199604,1996,4,2,London
442875,4,64,London,430,1.3,199604,1996,4,2,London
442876,4,64,London,430,1.2,199604,1996,4,2,London
442877,4,63,London,430,1.5,199604,1996,4,2,London
442878,4,77,London,430,1.2,199604,1996,4,2,London
442879,4,77,London,430,1.29,199604,1996,4,2,London
442880,4,90,London,430,1.4,199604,1996,4,2,London
442881,4,98,London,430,1.2,199604,1996,4,2,London
442882,4,59,London,430,1.45,199604,1996,4,2,London
442883,4,73,London,430,1.22,199604,1996,4,2,London
442884,4,57,London,430,1.29,199604,1996,4,2,London
442885,4,57,London,430,1.26,199604,1996,4,2,London
442886,4,52,London,430,1.37,199604,1996,4,2,London
442887,4,53,London,430,1.24,199604,1996,4,2,London
442888,4,74,London,430,1.3,199604,1996,4,2,London
442889,4,95,London,430,1.2,199604,1996,4,2,London
442890,4,95,London,430,1.3099999,199604,1996,4,2,London
442891,4,76,London,430,1.55,199604,1996,4,2,London
442892,4,106,London,430,1.21,199604,1996,4,2,London
442893,4,106,London,430,1.33,199604,1996,4,2,London
442894,4,92,London,430,1.2,199604,1996,4,2,London
442895,4,94,London,430,1.29,199604,1996,4,2,London
442896,4,99,London,430,1.37,199604,1996,4,2,London
442897,4,103,London,430,1.22,199604,1996,4,2,London
442898,4,103,London,430,1.05,199604,1996,4,2,London
442899,4,112,London,430,1.45,199604,1996,4,2,London
442900,4,112,London,430,1.13,199604,1996,4,2,London
442901,4,124,London,430,1.25,199604,1996,4,2,London
442902,4,118,London,430,1.2,199604,1996,4,2,London
442903,4,115,London,430,1.27,199604,1996,4,2,London
442904,4,109,London,430,1.29,199604,1996,4,2,London
442905,4,122,London,430,1.42,199604,1996,4,2,London
442906,4,133,London,430,1.3,199604,1996,4,2,London
442907,4,158,London,430,1.45,199604,1996,4,2,London
442908,4,156,London,430,1.33,199604,1996,4,2,London
442909,4,178,London,430,1.2,199604,1996,4,2,London
442910,4,178,London,430,1.21,199604,1996,4,2,London
442911,4,186,London,430,1.41,199604,1996,4,2,London
442912,4,215,London,430,1.2,199604,1996,4,2,London
442913,4,211,London,430,1.33,199604,1996,4,2,London
442914,4,189,London,430,1.22,199604,1996,4,2,London
442915,4,224,London,430,1.22,199604,1996,4,2,London
442916,4,226,London,430,1.25,199604,1996,4,2,London
442917,4,231,London,430,1.37,199604,1996,4,2,London
442918,4,230,London,430,1.3200001,199604,1996,4,2,London
442919,4,242,London,430,1.25,199604,1996,4,2,London
442920,4,248,London,430,1.28,199604,1996,4,2,London
442921,4,218,London,430,1.27,199604,1996,4,2,London
442922,4,239,London,430,1.1900001,199604,1996,4,2,London
442923,4,235,London,430,1.3,199604,1996,4,2,London
442924,4,234,London,430,1.2,199604,1996,4,2,London
442925,4,245,London,430,1.25,199604,1996,4,2,London
442926,4,190,London,430,1.23,199604,1996,4,2,London
442927,4,192,London,430,1.12,199604,1996,4,2,London
442928,4,202,London,430,1.3,199604,1996,4,2,London
442929,4,207,London,430,1.55,199604,1996,4,2,London
442930,4,207,London,430,1.25,199604,1996,4,2,London
442931,4,316,London,430,1.17,199604,1996,4,2,London
442932,4,316,London,430,1.33,199604,1996,4,2,London
442933,4,275,London,430,1.28,199604,1996,4,2,London
442934,4,296,London,430,1.3,199604,1996,4,2,London
442935,4,340,London,430,1.5,199604,1996,4,2,London
442936,4,284,London,430,1.24,199604,1996,4,2,London
