Date,Value,Measure
1954.1,302.8156011,Price
1954.11,314.6722716,Price
1954.12,330.3021279,Price
1955.01,336.2526667,Price
1955.02,347.4925732,Price
1955.03,344.7534363,Price
1955.04,356.6545139,Price
1955.05,355.1432659,Price
1955.06,375.7340191,Price
1955.07,401.7152894,Price
1955.08,399.2686748,Price
1955.09,415.6907967,Price
1955.1,394.7843809,Price
1955.11,421.409592,Price
1955.12,426.9342394,Price
1956.01,415.4539711,Price
1956.02,418.0887868,Price
1956.03,446.883558,Price
1956.04,450.4723225,Price
1956.05,434.6999752,Price
1956.06,429.0003002,Price
1956.07,448.970942,Price
1956.08,447.9365881,Price
1956.09,431.1151891,Price
1956.1,424.0451811,Price
1956.11,419.643328,Price
1956.12,424.3362457,Price
1957.01,415.1075719,Price
1957.02,395.764533,Price
1957.03,399.4209959,Price
1957.04,407.2092106,Price
1957.05,421.3366004,Price
1957.06,426.7477126,Price
1957.07,432.2866659,Price
1957.08,408.4935223,Price
1957.09,391.9185233,Price
1957.1,367.5015894,Price
1957.11,358.3044481,Price
1957.12,358.1268498,Price
1958.01,362.5885399,Price
1958.02,363.8230339,Price
1958.03,368.739578,Price
1958.04,369.4707069,Price
1958.05,381.3384481,Price
1958.06,390.5010424,Price
1958.07,399.8508003,Price
1958.08,416.2435692,Price
1958.09,427.2386824,Price
1958.1,444.6039801,Price
1958.11,456.5499569,Price
1958.12,466.768732,Price
1959.01,483.6820686,Price
1959.02,477.9383708,Price
1959.03,490.0679003,Price
1959.04,496.5524293,Price
1959.05,504.0311524,Price
1959.06,497.9659337,Price
1959.07,515.9520798,Price
1959.08,513.0156267,Price
1959.09,491.0379172,Price
1959.1,488.9388265,Price
1959.11,490.9117376,Price
1959.12,506.6092473,Price
1960.01,499.4729244,Price
1960.02,478.4738201,Price
1960.03,471.9546357,Price
1960.04,476.4244351,Price
1960.05,472.0645488,Price
1960.06,487.8503639,Price
1960.07,475.7520838,Price
1960.08,481.4604272,Price
1960.09,466.9765708,Price
1960.1,454.7027461,Price
1960.11,469.4279049,Price
1960.12,480.6833423,Price
1961.01,505.3945282,Price
1961.02,526.1282287,Price
1961.03,542.6305617,Price
1961.04,557.1018384,Price
1961.05,562.7718708,Price
1961.06,555.3246641,Price
1961.07,550.1093627,Price
1961.08,571.7701072,Price
1961.09,565.408859,Price
1961.1,571.6295333,Price
1961.11,597.5209887,Price
1961.12,603.0691577,Price
1962.01,580.6242922,Price
1962.02,588.3304548,Price
1962.03,588.916942,Price
1962.04,568.2614396,Price
1962.05,526.0071724,Price
1962.06,464.54642,Price
1962.07,474.1661985,Price
1962.08,487.0669815,Price
1962.09,481.1510197,Price
1962.1,465.9698755,Price
1962.11,498.0742625,Price
1962.12,519.6431013,Price
1963.01,539.7187128,Price
1963.02,546.8530211,Price
1963.03,542.9929333,Price
1963.04,568.5426236,Price
1963.05,579.9531649,Price
1963.06,577.8106485,Price
1963.07,567.3853018,Price
1963.08,583.0752674,Price
1963.09,598.4366474,Price
1963.1,597.967506,Price
1963.11,594.610438,Price
1963.12,605.3364147,Price
1964.01,623.944572,Price
1964.02,631.6163561,Price
1964.03,643.1240324,Price
1964.04,652.428111,Price
1964.05,658.7940595,Price
1964.06,652.7640477,Price
1964.07,674.8299096,Price
1964.08,667.0819032,Price
1964.09,676.3706172,Price
1964.1,688.0475587,Price
1964.11,690.6112462,Price
1964.12,678.6484109,Price
1965.01,696.107684,Price
1965.02,701.199972,Price
1965.03,699.6042903,Price
1965.04,706.5321756,Price
1965.05,717.0534573,Price
1965.06,678.6770595,Price
1965.07,677.639571,Price
1965.08,690.249046,Price
1965.09,713.3132123,Price
1965.1,727.0535774,Price
1965.11,733.099761,Price
1965.12,727.4636112,Price
1966.01,740.0730862,Price
1966.02,730.4826486,Price
1966.03,698.2742293,Price
1966.04,715.1875604,Price
1966.05,677.5543285,Price
1966.06,669.8589003,Price
1966.07,666.0906671,Price
1966.08,621.9903112,Price
1966.09,600.0876145,Price
1966.1,591.2272381,Price
1966.11,620.8154287,Price
1966.12,623.4216424,Price
1967.01,647.3374856,Price
1967.02,669.6436085,Price
1967.03,683.3571239,Price
1967.04,693.0258888,Price
1967.05,703.3200544,Price
1967.06,692.4230026,Price
1967.07,702.2798022,Price
1967.08,711.3249509,Price
1967.09,719.115357,Price
1967.1,715.8589783,Price
1967.11,691.3573689,Price
1967.12,708.9575029,Price
1968.01,702.8765419,Price
1968.02,669.1870504,Price
1968.03,655.0309783,Price
1968.04,701.3653914,Price
1968.05,715.4140975,Price
1968.06,730.4047478,Price
1968.07,724.7738352,Price
1968.08,706.9231956,Price
1968.09,727.8289558,Price
1968.1,741.5657252,Price
1968.11,750.8693023,Price
1968.12,756.5685,Price
1969.01,722.5654213,Price
1969.02,715.0065433,Price
1969.03,693.6957715,Price
1969.04,703.7684945,Price
1969.05,724.6983984,Price
1969.06,683.1165855,Price
1969.07,649.0453137,Price
1969.08,641.9245165,Price
1969.09,642.4374567,Price
1969.1,645.8214756,Price
1969.11,647.0173812,Price
1969.12,609.4691073,Price
1970.01,602.5194112,Price
1970.02,578.4430742,Price
1970.03,585.2512873,Price
1970.04,563.0048708,Price
1970.05,496.9309163,Price
1970.06,491.3145439,Price
1970.07,489.6356138,Price
1970.08,503.8616882,Price
1970.09,531.2706355,Price
1970.1,540.0311704,Price
1970.11,536.7305823,Price
1970.12,570.5945848,Price
1971.01,592.3918682,Price
1971.02,613.7875274,Price
1971.03,627.951855,Price
1971.04,647.7685411,Price
1971.05,635.7928834,Price
1971.06,619.417166,Price
1971.07,613.4339189,Price
1971.08,601.0516417,Price
1971.09,614.4028505,Price
1971.1,599.8903779,Price
1971.11,572.0817068,Price
1971.12,608.5068787,Price
1972.01,633.8485487,Price
1972.02,642.3810024,Price
1972.03,656.058192,Price
1972.04,661.1618699,Price
1972.05,652.9040661,Price
1972.06,653.1526619,Price
1972.07,645.2199141,Price
1972.08,666.5008214,Price
1972.09,655.333285,Price
1972.1,653.4271678,Price
1972.11,684.5993267,Price
1972.12,697.2297941,Price
1973.01,700.9210516,Price
1973.02,671.3296247,Price
1973.03,654.6443372,Price
1973.04,637.9931617,Price
1973.05,615.8249294,Price
1973.06,597.9515747,Price
1973.07,602.2945621,Price
1973.08,580.4272749,Price
1973.09,589.1860885,Price
1973.1,607.2457697,Price
1973.11,560.4211111,Price
1973.12,517.3705803,Price
1974.01,520.1273143,Price
1974.02,499.303152,Price
1974.03,514.086713,Price
1974.04,485.7800244,Price
1974.05,465.3051948,Price
1974.06,462.1243919,Price
1974.07,404.8815637,Price
1974.08,383.4793537,Price
1974.09,339.5088684,Price
1974.1,342.7013479,Price
1974.11,351.3024219,Price
1974.12,325.902693,Price
1975.01,351.225914,Price
1975.02,384.7691229,Price
1975.03,400.9190951,Price
1975.04,403.884583,Price
1975.05,427.1104126,Price
1975.06,434.7445858,Price
1975.07,430.35068,Price
1975.08,398.0692826,Price
1975.09,391.0784792,Price
1975.1,406.8565394,Price
1975.11,410.7542182,Price
1975.12,403.0488045,Price
1976.01,439.3358808,Price
1976.02,454.664224,Price
1976.03,456.1065912,Price
1976.04,458.076828,Price
1976.05,451.7093345,Price
1976.06,451.9875194,Price
1976.07,460.2127128,Price
1976.08,453.8532291,Price
1976.09,461.9095877,Price
1976.1,443.8360976,Price
1976.11,440.0271966,Price
1976.12,453.6811108,Price
1977.01,447.4747026,Price
1977.02,430.9837479,Price
1977.03,426.3909866,Price
1977.04,416.3228329,Price
1977.05,413.0387234,Price
1977.06,412.5188708,Price
1977.07,414.2522607,Price
1977.08,402.8026736,Price
1977.09,395.2474851,Price
1977.1,383.7701904,Price
1977.11,384.1102756,Price
1977.12,381.0051351,Price
1978.01,364.161638,Price
1978.02,356.7539223,Price
1978.03,353.3039651,Price
1978.04,365.8918395,Price
1978.05,380.8647937,Price
1978.06,377.7427388,Price
1978.07,373.063889,Price
1978.08,397.0074098,Price
1978.09,394.0223917,Price
1978.1,378.0963294,Price
1978.11,354.3748894,Price
1978.12,358.0196875,Price
1979.01,368.167131,Price
1979.02,358.5032501,Price
1979.03,361.6643116,Price
1979.04,364.7103109,Price
1979.05,351.7602634,Price
1979.06,354.7395871,Price
1979.07,354.3072729,Price
1979.08,367.0074837,Price
1979.09,367.1284142,Price
1979.1,350.4495047,Price
1979.11,344.5593037,Price
1979.12,354.4462595,Price
1980.01,359.4834904,Price
1980.02,368.5354797,Price
1980.03,329.6409569,Price
1980.04,320.6854136,Price
1980.05,332.0392317,Price
1980.06,349.4669492,Price
1980.07,365.3240883,Price
1980.08,373.8943968,Price
1980.09,379.785378,Price
1980.1,387.2060483,Price
1980.11,400.2586567,Price
1980.12,390.1193308,Price
1981.01,385.5310747,Price
1981.02,368.3860273,Price
1981.03,379.5665695,Price
1981.04,380.4070572,Price
1981.05,369.859211,Price
1981.06,368.2634752,Price
1981.07,355.433018,Price
1981.08,354.1035666,Price
1981.09,320.1074877,Price
1981.1,323.4721852,Price
1981.11,330.7800379,Price
1981.12,332.1389372,Price
1982.01,313.6991341,Price
1982.02,305.2399339,Price
1982.03,295.6888529,Price
1982.04,309.0583651,Price
1982.05,306.4181399,Price
1982.06,285.2081253,Price
1982.07,282.9695518,Price
1982.08,283.1646689,Price
1982.09,315.3012748,Price
1982.1,340.7896808,Price
1982.11,355.381326,Price
1982.12,360.1968883,Price
1983.01,372.0955506,Price
1983.02,378.1554505,Price
1983.03,391.2930036,Price
1983.04,403.3497378,Price
1983.05,417.1804128,Price
1983.06,421.7520884,Price
1983.07,421.578043,Price
1983.08,408.7382715,Price
1983.09,418.7297358,Price
1983.1,418.734447,Price
1983.11,411.6769308,Price
1983.12,409.2789121,Price
1984.01,411.8187713,Price
1984.02,387.3965659,Price
1984.03,386.8872057,Price
1984.04,385.5001474,Price
1984.05,381.942705,Price
1984.06,372.3260603,Price
1984.07,366.0502733,Price
1984.08,396.7459694,Price
1984.09,398.939771,Price
1984.1,394.6897398,Price
1984.11,398.2821828,Price
1984.12,393.9712512,Price
1985.01,410.196381,Price
1985.02,430.3875524,Price
1985.03,425.2142509,Price
1985.04,426.0563489,Price
1985.05,434.5744506,Price
1985.06,442.7378862,Price
1985.07,450.3383929,Price
1985.08,439.6970634,Price
1985.09,428.6988638,Price
1985.1,431.9934213,Price
1985.11,456.9488647,Price
1985.12,478.3063435,Price
1986.01,479.06801,Price
1986.02,506.2248518,Price
1986.03,538.4523975,Price
1986.04,552.680488,Price
1986.05,552.3158471,Price
1986.06,564.950542,Price
1986.07,553.2047297,Price
1986.08,563.2308797,Price
1986.09,545.3426302,Price
1986.1,542.790456,Price
1986.11,559.8881019,Price
1986.12,567.3693186,Price
1987.01,599.857219,Price
1987.02,634.7672988,Price
1987.03,658.0323707,Price
1987.04,647.3684326,Price
1987.05,644.6329306,Price
1987.06,669.6908837,Price
1987.07,687.2053071,Price
1987.08,726.1470393,Price
1987.09,698.8938578,Price
1987.1,612.8664172,Price
1987.11,535.4109835,Price
1987.12,526.6695797,Price
1988.01,546.0109745,Price
1988.02,561.1216375,Price
1988.03,575.1652373,Price
1988.04,565.541953,Price
1988.05,549.6657953,Price
1988.06,578.5398106,Price
1988.07,572.6936241,Price
1988.08,558.843455,Price
1988.09,564.1634891,Price
1988.1,582.0080474,Price
1988.11,568.107685,Price
1988.12,578.6754917,Price
1989.01,594.3425541,Price
1989.02,609.7344819,Price
1989.03,603.5639137,Price
1989.04,619.3085772,Price
1989.05,639.4368663,Price
1989.06,657.8061334,Price
1989.07,672.8432078,Price
1989.08,701.5158965,Price
1989.09,700.6833068,Price
1989.1,697.5368814,Price
1989.11,681.4524853,Price
1989.12,697.170973,Price
1990.01,672.9738172,Price
1990.02,651.0626584,Price
1990.03,663.2172352,Price
1990.04,661.640381,Price
1990.05,683.6638729,Price
1990.06,699.665696,Price
1990.07,696.2867,Price
1990.08,633.8273338,Price
1990.09,599.4204235,Price
1990.1,580.1680842,Price
1990.11,594.266274,Price
1990.12,619.6360099,Price
1991.01,609.8451735,Price
1991.02,677.7312186,Price
1991.03,695.4452375,Price
1991.04,708.2197438,Price
1991.05,702.9875303,Price
1991.06,701.4762203,Price
1991.07,704.0382789,Price
1991.08,718.9062321,Price
1991.09,711.7184723,Price
1991.1,710.0951511,Price
1991.11,706.277009,Price
1991.12,710.501397,Price
1992.01,759.8190236,Price
1992.02,750.673161,Price
1992.03,737.486825,Price
1992.04,736.5198867,Price
1992.05,748.824098,Price
1992.06,734.3894948,Price
1992.07,744.9911173,Price
1992.08,748.0309279,Price
1992.09,746.8949891,Price
1992.1,733.6260138,Price
1992.11,750.9563956,Price
1992.12,774.2342056,Price
1993.01,769.7085279,Price
1993.02,778.4213987,Price
1993.03,790.5684214,Price
1993.04,775.973081,Price
1993.05,778.6919201,Price
1993.06,782.5209652,Price
1993.07,781.1761874,Price
1993.08,790.931061,Price
1993.09,798.1771604,Price
1993.1,802.9561362,Price
1993.11,800.6584201,Price
1993.12,805.9512862,Price
1994.01,815.8899563,Price
1994.02,810.685238,Price
1994.03,794.6196467,Price
1994.04,765.1744239,Price
1994.05,770.9304783,Price
1994.06,775.0226371,Price
1994.07,767.104719,Price
1994.08,785.7480099,Price
1994.09,788.2356688,Price
1994.1,782.3947291,Price
1994.11,776.6324742,Price
1994.12,766.8279125,Price
1995.01,780.6464729,Price
1995.02,805.4020135,Price
1995.03,821.4481633,Price
1995.04,843.2493018,Price
1995.05,867.9328646,Price
1995.06,891.9239792,Price
1995.07,921.7236827,Price
1995.08,922.1822848,Price
1995.09,952.7396665,Price
1995.1,956.4495988,Price
1995.11,977.7761259,Price
1995.12,1009.694469,Price
1996.01,1003.563942,Price
1996.02,1057.502697,Price
1996.03,1048.068463,Price
1996.04,1044.206518,Price
1996.05,1064.848423,Price
1996.06,1075.869054,Price
1996.07,1034.571282,Price
1996.08,1062.434443,Price
1996.09,1078.565588,Price
1996.1,1117.503769,Price
1996.11,1169.787197,Price
1996.12,1181.840138,Price
1997.01,1214.535755,Price
1997.02,1261.563753,Price
1997.03,1248.590215,Price
1997.04,1202.59129,Price
1997.05,1312.283264,Price
1997.06,1378.609713,Price
1997.07,1453.884252,Price
1997.08,1454.23005,Price
1997.09,1465.921869,Price
1997.1,1484.359931,Price
1997.11,1466.16573,Price
1997.12,1504.647298,Price
1998.01,1503.39899,Price
1998.02,1594.666329,Price
1998.03,1674.261525,Price
1998.04,1726.062535,Price
1998.05,1717.026324,Price
1998.06,1714.873128,Price
1998.07,1787.238553,Price
1998.08,1658.55496,Price
1998.09,1573.317184,Price
1998.1,1587.671299,Price
1998.11,1759.836765,Price
1998.12,1831.10503,Price
1999.01,1916.778344,Price
1999.02,1911.090498,Price
1999.03,1958.916331,Price
1999.04,2025.34571,Price
1999.05,2021.263943,Price
1999.06,2006.818431,Price
1999.07,2089.209224,Price
1999.08,2003.465227,Price
1999.09,1979.920388,Price
1999.1,1949.160951,Price
1999.11,2084.346967,Price
1999.12,2140.808644,Price
2000.01,2129.850885,Price
2000.02,2062.7705,Price
2000.03,2124.475577,Price
2000.04,2151.428183,Price
2000.05,2085.864501,Price
2000.06,2138.578663,Price
2000.07,2149.740356,Price
2000.08,2167.924853,Price
2000.09,2131.415057,Price
2000.1,2014.820181,Price
2000.11,1996.135661,Price
2000.12,1929.003283,Price
2001.01,1923.654265,Price
2001.02,1873.131056,Price
2001.03,1697.269685,Price
2001.04,1696.241688,Price
2001.05,1802.892375,Price
2001.06,1754.998065,Price
2001.07,1711.265596,Price
2001.08,1674.396201,Price
2001.09,1477.550417,Price
2001.1,1527.882351,Price
2001.11,1605.938187,Price
2001.12,1634.065219,Price
2002.01,1623.653246,Price
2002.02,1561.177823,Price
2002.03,1627.369817,Price
2002.04,1559.60551,Price
2002.05,1513.768175,Price
2002.06,1421.485252,Price
2002.07,1265.274349,Price
2002.08,1273.577909,Price
2002.09,1209.130221,Price
2002.1,1188.795987,Price
2002.11,1265.718653,Price
2002.12,1253.530982,Price
2003.01,1243.376124,Price
2003.02,1152.868253,Price
2003.03,1159.127016,Price
2003.04,1221.198154,Price
2003.05,1286.317626,Price
2003.06,1356.359423,Price
2003.07,1361.110203,Price
2003.08,1351.836814,Price
2003.09,1388.18609,Price
2003.1,1415.982699,Price
2003.11,1435.088109,Price
2003.12,1478.70896,Price
2004.01,1542.16875,Price
2004.02,1548.568135,Price
2004.03,1512.571794,Price
2004.04,1520.327084,Price
2004.05,1470.700882,Price
2004.06,1505.904997,Price
2004.07,1472.459127,Price
2004.08,1449.178017,Price
2004.09,1484.266017,Price
2004.1,1475.896445,Price
2004.11,1543.426147,Price
2004.12,1589.217921,Price
2005.01,1562.34503,Price
2005.02,1577.341449,Price
2005.03,1558.930334,Price
2005.04,1509.028877,Price
2005.05,1528.548581,Price
2005.06,1558.842295,Price
2005.07,1577.462101,Price
2005.08,1572.036859,Price
2005.09,1555.151669,Price
2005.1,1509.035123,Price
2005.11,1579.209117,Price
2005.12,1617.280499,Price
2006.01,1626.234389,Price
2006.02,1620.32071,Price
2006.03,1632.97119,Price
2006.04,1629.744919,Price
2006.05,1606.552972,Price
2006.06,1557.59643,Price
2006.07,1561.76558,Price
2006.08,1591.98487,Price
2006.09,1637.852103,Price
2006.1,1703.816256,Price
2006.11,1737.967381,Price
2006.12,1770.100355,Price
2007.01,1774.356762,Price
2007.02,1790.492285,Price
2007.03,1727.852746,Price
2007.04,1785.871514,Price
2007.05,1832.630313,Price
2007.06,1832.777314,Price
2007.07,1841.137473,Price
2007.08,1764.357366,Price
2007.09,1810.916323,Price
2007.1,1858.397239,Price
2007.11,1755.908555,Price
2007.12,1776.094347,Price
2008.01,1647.284418,Price
2008.02,1614.054257,Price
2008.03,1555.385898,Price
2008.04,1608.850747,Price
2008.05,1633.541444,Price
2008.06,1545.822576,Price
2008.07,1441.533269,Price
2008.08,1475.097809,Price
2008.09,1402.769009,Price
2008.1,1128.123947,Price
2008.11,1048.339019,Price
2008.12,1052.720939,Price
2009.01,1033.849985,Price
2009.02,957.0087189,Price
2009.03,897.6594133,Price
2009.04,1003.069426,Price
2009.05,1064.166199,Price
2009.06,1082.824847,Price
2009.07,1095.903794,Price
2009.08,1179.810891,Price
2009.09,1219.73312,Price
2009.1,1245.519373,Price
2009.11,1268.431698,Price
2009.12,1296.723657,Price
2010.01,1307.66995,Price
2010.02,1267.294678,Price
2010.03,1334.988644,Price
2010.04,1385.041591,Price
2010.05,1300.444219,Price
2010.06,1253.467377,Price
2010.07,1249.084781,Price
2010.08,1256.003333,Price
2010.09,1295.449962,Price
2010.1,1350.915932,Price
2010.11,1381.825065,Price
2010.12,1428.516555,Price
2011.01,1468.798883,Price
2011.02,1505.463367,Price
2011.03,1472.157772,Price
2011.04,1493.036385,Price
2011.05,1493.634958,Price
2011.06,1438.233852,Price
2011.07,1479.267196,Price
2011.08,1319.485031,Price
2011.09,1304.779916,Price
2011.1,1344.611181,Price
2011.11,1367.149567,Price
2011.12,1389.41583,Price
2012.01,1447.036904,Price
2012.02,1498.195916,Price
2012.03,1527.305839,Price
2012.04,1519.62574,Price
2012.05,1471.854364,Price
2012.06,1454.465175,Price
2012.07,1496.797255,Price
2012.08,1536.31778,Price
2012.09,1573.052536,Price
2012.1,1567.559267,Price
2012.11,1527.579064,Price
2012.12,1562.217081,Price
2013.01,1621.249504,Price
2013.02,1642.741412,Price
2013.03,1680.190754,Price
2013.04,1703.489202,Price
2013.05,1775.313613,Price
2013.06,1748.30751,Price
2013.07,1801.50163,Price
2013.08,1800.857554,Price
2013.09,1817.161545,Price
2013.1,1857.336481,Price
2013.11,1929.857943,Price
2013.12,1956.254411,Price
2014.01,1964.722624,Price
2014.02,1951.76956,Price
2014.03,1988.887428,Price
2014.04,1983.139288,Price
2014.05,2003.279325,Price
2014.06,2060.205895,Price
2014.07,2088.541878,Price
2014.08,2079.769226,Price
2014.09,2111.790805,Price
2014.1,2057.671649,Price
2014.11,2183.429611,Price
2014.12,2206.298333,Price
2015.01,2188.576723,Price
2015.02,2237.152789,Price
2015.03,2221.556241,Price
2015.04,2232.899108,Price
2015.05,2239.688369,Price
2015.06,2218.502064,Price
2015.07,2212.911242,Price
2015.08,2158.620468,Price
2015.09,2060.811472,Price
2015.1,2146.990058,Price
2015.11,2210.834081,Price
2015.12,2190.116935,Price
2016.01,2042.288299,Price
2016.02,2025.526979,Price
2016.03,2141.310532,Price
2016.04,2187.69208,Price
2016.05,2168.389419,Price
2016.06,2180.481031,Price
2016.07,2252.148613,Price
2016.08,2273.170306,Price
2016.09,2253.867663,Price
2016.1,2235.756332,Price
2016.11,2262.195811,Price
2016.12,2346.733227,Price
2017.01,2362.723349,Price
2017.02,2412.03449,Price
2017.03,2448.255554,Price
2017.04,2433.27121,Price
2017.05,2468.331279,Price
2017.06,2505.875451,Price
2017.07,2528.323727,Price
2017.08,2522.952984,Price
2017.09,2547.081356,Price
2017.1,2614.289746,Price
2017.11,2651.655494,Price
2017.12,2725.570624,Price
2018.01,2838.45073,Price
2018.02,2739.910068,Price
2018.03,2731.313523,Price
2018.04,2671.036947,Price
2018.05,2707.948759,Price
2018.06,2756.541553,Price
2018.07,2815.62,Price
1871.01,5.26066658,Dividend
1871.02,5.104795717,Dividend
1871.03,5.030257871,Dividend
1871.04,5.220804821,Dividend
1871.05,5.342209274,Dividend
1871.06,5.426356036,Dividend
1871.07,5.426356036,Dividend
1871.08,5.513158518,Dividend
1871.09,5.383953889,Dividend
1871.1,5.301141726,Dividend
1871.11,5.301141726,Dividend
1871.12,5.18154261,Dividend
1872.01,5.247308343,Dividend
1872.02,5.315066977,Dividend
1872.03,5.301134014,Dividend
1872.04,5.249251348,Dividend
1872.05,5.314554878,Dividend
1872.06,5.417200784,Dividend
1872.07,5.562263949,Dividend
1872.08,5.587620575,Dividend
1872.09,5.610672241,Dividend
1872.1,5.801585899,Dividend
1872.11,5.698693286,Dividend
1872.12,5.84683004,Dividend
1873.01,5.895553624,Dividend
1873.02,5.815993143,Dividend
1873.03,5.863665218,Dividend
1873.04,5.911337293,Dividend
1873.05,6.090447958,Dividend
1873.06,6.325205841,Dividend
1873.07,6.375405887,Dividend
1873.08,6.425605934,Dividend
1873.09,6.47580598,Dividend
1873.1,6.677761593,Dividend
1873.11,6.944459287,Dividend
1873.12,6.833479936,Dividend
1874.01,6.728372191,Dividend
1874.02,6.728372191,Dividend
1874.03,6.728372191,Dividend
1874.04,6.833479936,Dividend
1874.05,6.887298045,Dividend
1874.06,7.053913256,Dividend
1874.07,6.997470427,Dividend
1874.08,7.053913256,Dividend
1874.09,7.053913256,Dividend
1874.1,7.169575385,Dividend
1874.11,7.228789726,Dividend
1874.12,7.228789726,Dividend
1875.01,7.174026167,Dividend
1875.02,7.119262609,Dividend
1875.03,7.06449905,Dividend
1875.04,6.952315525,Dividend
1875.05,7.071886467,Dividend
1875.06,7.136110792,Dividend
1875.07,7.079474992,Dividend
1875.08,6.963361815,Dividend
1875.09,6.966203392,Dividend
1875.1,6.909567592,Dividend
1875.11,6.912020923,Dividend
1875.12,6.914516936,Dividend
1876.01,6.975183275,Dividend
1876.02,6.975183275,Dividend
1876.03,6.975183275,Dividend
1876.04,7.036870573,Dividend
1876.05,7.295101838,Dividend
1876.06,7.501610087,Dividend
1876.07,7.501610087,Dividend
1876.08,7.43148708,Dividend
1876.09,7.36266292,Dividend
1876.1,7.228825325,Dividend
1876.11,7.163687288,Dividend
1876.12,7.036870573,Dividend
1877.01,6.70247175,Dividend
1877.02,6.666630195,Dividend
1877.03,6.750267431,Dividend
1877.04,6.344499027,Dividend
1877.05,6.015823201,Dividend
1877.06,6.126314905,Dividend
1877.07,5.841148845,Dividend
1877.08,5.833812209,Dividend
1877.09,5.651947497,Dividend
1877.1,5.412876614,Dividend
1877.11,5.279909502,Dividend
1877.12,5.03605826,Dividend
1878.01,5.169985041,Dividend
1878.02,5.19895523,Dividend
1878.03,5.287036316,Dividend
1878.04,5.321097505,Dividend
1878.05,5.471948331,Dividend
1878.06,5.57218718,Dividend
1878.07,5.48579308,Dividend
1878.08,5.39832147,Dividend
1878.09,5.374760874,Dividend
1878.1,5.411338776,Dividend
1878.11,5.445683471,Dividend
1878.12,5.547697165,Dividend
1879.01,5.535709983,Dividend
1879.02,5.520983298,Dividend
1879.03,5.636248469,Dividend
1879.04,5.754194782,Dividend
1879.05,5.803507646,Dividend
1879.06,5.92478629,Dividend
1879.07,5.908297481,Dividend
1879.08,5.957610345,Dividend
1879.09,5.80743567,Dividend
1879.1,5.546453565,Dividend
1879.11,5.309156904,Dividend
1879.12,5.1971931,Dividend
1880.01,5.174888568,Dividend
1880.02,5.301105362,Dividend
1880.03,5.376153896,Dividend
1880.04,5.71691241,Dividend
1880.05,6.024005564,Dividend
1880.06,6.284865537,Dividend
1880.07,6.421493048,Dividend
1880.08,6.55812056,Dividend
1880.09,6.626420075,Dividend
1880.1,6.761653138,Dividend
1880.11,6.827206306,Dividend
1880.12,6.891448145,Dividend
1881.01,7.094939887,Dividend
1881.02,7.156503843,Dividend
1881.03,7.289031691,Dividend
1881.04,7.348125821,Dividend
1881.05,7.554087389,Dividend
1881.06,7.686615238,Dividend
1881.07,7.741775418,Dividend
1881.08,7.720086735,Dividend
1881.09,7.555345198,Dividend
1881.1,7.608085017,Dividend
1881.11,7.803061434,Dividend
1881.12,7.926919552,Dividend
1882.01,7.926919552,Dividend
1882.02,7.853507115,Dividend
1882.03,7.853507115,Dividend
1882.04,7.78144196,Dividend
1882.05,7.710747014,Dividend
1882.06,7.64126644,Dividend
1882.07,7.710747014,Dividend
1882.08,7.64126644,Dividend
1882.09,7.853507115,Dividend
1882.1,7.926919552,Dividend
1882.11,8.001717427,Dividend
1882.12,8.077874837,Dividend
1883.01,8.098069524,Dividend
1883.02,8.04422655,Dividend
1883.03,8.140983234,Dividend
1883.04,8.239666844,Dividend
1883.05,8.342840398,Dividend
1883.06,8.614310181,Dividend
1883.07,8.811786369,Dividend
1883.08,8.83612832,Dividend
1883.09,8.949102014,Dividend
1883.1,8.970962416,Dividend
1883.11,9.089198415,Dividend
1883.12,9.01741577,Dividend
1884.01,8.970962416,Dividend
1884.02,8.927241612,Dividend
1884.03,8.880788258,Dividend
1884.04,9.020280073,Dividend
1884.05,9.168704164,Dividend
1884.06,9.120252821,Dividend
1884.07,9.170344151,Dividend
1884.08,9.124247542,Dividend
1884.09,9.175018659,Dividend
1884.1,9.226918257,Dividend
1884.11,9.388382401,Dividend
1884.12,9.444524461,Dividend
1885.01,9.267820455,Dividend
1885.02,8.984775329,Dividend
1885.03,9.015007894,Dividend
1885.04,8.734661816,Dividend
1885.05,8.756210475,Dividend
1885.06,8.781982106,Dividend
1885.07,8.494424691,Dividend
1885.08,8.308254165,Dividend
1885.09,8.223128699,Dividend
1885.1,8.037908713,Dividend
1885.11,7.756053451,Dividend
1885.12,7.396929554,Dividend
1886.01,7.519396003,Dividend
1886.02,7.46890908,Dividend
1886.03,7.50460289,Dividend
1886.04,7.541175066,Dividend
1886.05,7.676691986,Dividend
1886.06,7.716831413,Dividend
1886.07,7.564043075,Dividend
1886.08,7.418307517,Dividend
1886.09,7.362678391,Dividend
1886.1,7.307049266,Dividend
1886.11,7.254692442,Dividend
1886.12,7.111266672,Dividend
1887.01,7.020837644,Dividend
1887.02,7.016194291,Dividend
1887.03,7.094152005,Dividend
1887.04,7.172109719,Dividend
1887.05,7.250067434,Dividend
1887.06,7.415266725,Dividend
1887.07,7.584439091,Dividend
1887.08,7.573038358,Dividend
1887.09,7.744111493,Dividend
1887.1,7.73080999,Dividend
1887.11,7.71781372,Dividend
1887.12,7.616551985,Dividend
1888.01,7.478778794,Dividend
1888.02,7.516013499,Dividend
1888.03,7.464220945,Dividend
1888.04,7.498637335,Dividend
